item_id	stable_business_key	source_path	source_key	source_field	japanese_or_source_original	seed_cn	seed_origin	current_cn	suggested_cn	final_value	source_record_sha256	target_contract_sha256	review_status	final_origin	machine_translated
LOW-MT-01076	i18n/frontend-strings.tsv#755419094f6418f826831423/candidate_cn	i18n/frontend-strings.tsv	755419094f6418f826831423	candidate_cn	全ての編成から装備をはずしますか？	要从所有编成中卸下装备吗？	current	要从所有编成中卸下装备吗？		要从所有编成中卸下装备吗？	107c916ca0f6cfb0ed95f044dfe8afef37a52a8116686815af8e788ecbc172c1	0f8e4de28aaa2bf3f17fcd9b8d8178460bf39d4530e1535915fe0217ecbc1875	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01077	i18n/frontend-strings.tsv#755e7ae8705f46caf6f5ad23/candidate_cn	i18n/frontend-strings.tsv	755e7ae8705f46caf6f5ad23	candidate_cn	を消費して\\x3cbr\\x3eイベントクエストをプレイしましょう！	，\\x3cbr\\x3e游玩活动关卡吧!	current	，\\x3cbr\\x3e游玩活动关卡吧!		，\\x3cbr\\x3e游玩活动关卡吧!	540391a359b029962fc5fbca127eab7e4465e792c7b3e77f294779bbe782ac5b	5379985af05a850b584565b740ec8a3ce678fbb4b4a5040c32dd9779adb86dff	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01078	i18n/frontend-strings.tsv#7589549471bac17b6d746564/candidate_cn	i18n/frontend-strings.tsv	7589549471bac17b6d746564	candidate_cn	現在の順位	当前排名	current	当前排名		当前排名	181726f436576d109df9a74355d64119ec7cd08722565e524d668e207762a6f3	c65dea765afc92afd342744cee65dfbd246e80ca0ba33bbe290fd9b516c7aae7	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01079	i18n/frontend-strings.tsv#7591c7c67978ad75008ebb1c/candidate_cn	i18n/frontend-strings.tsv	7591c7c67978ad75008ebb1c	candidate_cn	提供一覧	提供一览	current	提供一览		提供一览	419ac03d42bb3b9765007b4fc180f6014684698074de21fc9ea7ef006df29b86	9cc0bc2a28426a1e8d34d78a9f15655e547f7045fa6ad6394895d9bc81bc0a1a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01080	i18n/frontend-strings.tsv#75ee1ff799becf60195a5661/candidate_cn	i18n/frontend-strings.tsv	75ee1ff799becf60195a5661	candidate_cn	設定なし	未设置	current	未设置		未设置	7a3a60ca158aa0029d67f290efdcc9a382d1b58ab7908d94e383beb59684a27e	11ab128075897c029d0bf65ebc282e041752ce37c9424443b1216fa4db66460d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01081	i18n/frontend-strings.tsv#761d45d41db9dedb55e23a80/candidate_cn	i18n/frontend-strings.tsv	761d45d41db9dedb55e23a80	candidate_cn	が30,000	为30,000	current	为30,000		为30,000	aae6e3e2a22c74532bb2caeabc449d316e130e63fd1133810c43f52b3a0c3162	ba5e334e13011f9e0ca284b0c59bbb4d9d9b43ad846cdc7c6453960fd9281987	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01082	i18n/frontend-strings.tsv#766a174e7b146f884c9dc243/candidate_cn	i18n/frontend-strings.tsv	766a174e7b146f884c9dc243	candidate_cn	コード不正	兑换码错误	current	兑换码错误		兑换码错误	43f34ad6276419ad94057cd6365d4e6a8a84b9f171c9d550a5000db90f84729d	13351ea0bd145b2c3baf9dc50a14a753bd6e04d43686357ccdf3ec8f7f262a8b	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01083	i18n/frontend-strings.tsv#76c3756c337ec4ee59f31b1e/candidate_cn	i18n/frontend-strings.tsv	76c3756c337ec4ee59f31b1e	candidate_cn	お知らせ	公告	current	公告		公告	e3c5a3fa86576e08e6d4391aac5747931f82bc39c8ace0cbc5a384890fc5c318	1e7481951a2135546260fc9b09d6c4964caab64b554570323cae70cd1b0adc2c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01084	i18n/frontend-strings.tsv#76d7d05413bb1c503729b2c7/candidate_cn	i18n/frontend-strings.tsv	76d7d05413bb1c503729b2c7	candidate_cn	キャンペーンのプレゼントを受け取りました。\\x3cbr\\x3eプレゼントをご確認ください。	已领取活动礼物。\\x3cbr\\x3e请查收礼物。	current	已领取活动礼物。\\x3cbr\\x3e请查收礼物。		已领取活动礼物。\\x3cbr\\x3e请查收礼物。	b6d613df4a5ea144f619772d3593ebefda686f7eb9702b377a780c555f189909	0e297c6def2550ef17559fdfc520ae6ace6294d541ff0f2119060e93c6c5ab05	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01085	i18n/frontend-strings.tsv#76ea5ce7cda7cbaa330d6db1/candidate_cn	i18n/frontend-strings.tsv	76ea5ce7cda7cbaa330d6db1	candidate_cn	最高ステージに到達しています	已到达最高关卡点	current	已到达最高关卡点		已到达最高关卡点	5f383f2e02fa27bc14a602c25fb59cd864785cd0584af523b16d1b79871ba88e	f03336be7cba3080529949f1b4d00c39544fb5a4988ad7fad55a8a889826b05b	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01086	i18n/frontend-strings.tsv#771961a5800412e15f29829e/candidate_cn	i18n/frontend-strings.tsv	771961a5800412e15f29829e	candidate_cn	メモリア強化	记忆结晶强化	current	记忆结晶强化		记忆结晶强化	7556bbeac6f2c590794c8e480b5987789cbea314151bf3813a82df7517f15785	60deeb1bc55662a7fb8aa2a9337737ed372e8268bfd8190a424a45734b78ecf9	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01087	i18n/frontend-strings.tsv#77203b0702fa83792e33d752/candidate_cn	i18n/frontend-strings.tsv	77203b0702fa83792e33d752	candidate_cn	木曜限定	周四限定	current	周四限定		周四限定	812a4f09852ccbf16a7dc37ec6c824031116a3870c949dbfdf6148d7e1726b6f	ac8a329ee59e297c7d000ffb0907e05e00bace87535d16d5a9d034a9c160a9f8	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01088	i18n/frontend-strings.tsv#7720a679eb75675f0bc4aa10/candidate_cn	i18n/frontend-strings.tsv	7720a679eb75675f0bc4aa10	candidate_cn	■ランクアップ報酬	■升段报酬	current	■升段报酬		■升段报酬	8fe98b8b54309a1e1df61851fb4f465df10c63f3ae77f0d3165ef82fa54fc574	270ec9721cdb3019ed9a2375787848e162073487e0fead82e5d30645262ce5aa	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01089	i18n/frontend-strings.tsv#772af5f05b4c9a4be2c786ab/candidate_cn	i18n/frontend-strings.tsv	772af5f05b4c9a4be2c786ab	candidate_cn	を引きます。	开抽。	current	开抽。		开抽。	3e8a517addb0165e0e6f35195c2e1b154c7681785880dfaadf71aeeec6263c09	23fb28f840ca2ab35746bb0a0212ead584ad1572f20f1df65078c975ac7ed1e1	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01091	i18n/frontend-strings.tsv#779e48b6453e080509404aec/candidate_cn	i18n/frontend-strings.tsv	779e48b6453e080509404aec	candidate_cn	選択全解除	取消全选	current	取消全选		取消全选	12ee624a7c37f8cd527de07eb377173f7bac6a901b56ea902227e0a2c393dbd5	cca492417fd89104abe22c896626881d2c0553a1ea0bf17953169ece58a1a15b	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01092	i18n/frontend-strings.tsv#77b5161e6d1240d2d2c96edd/candidate_cn	i18n/frontend-strings.tsv	77b5161e6d1240d2d2c96edd	candidate_cn	時間経過の為、対戦相手に変更がありました<br>イベントトップページに戻ります	因时间经过,对战对手已变更<br>返回活动首页	current	因时间经过,对战对手已变更<br>返回活动首页		因时间经过,对战对手已变更<br>返回活动首页	4db704f2ef9a16fe2b7c357089523ec497552663df7952a00a1c28ddbeaab897	f0da1fd3968381ee907de249767d806d97ddc2fc40c62919a91372d40bef8d81	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01093	i18n/frontend-strings.tsv#77e6777c966f1419d0b06486/candidate_cn	i18n/frontend-strings.tsv	77e6777c966f1419d0b06486	candidate_cn	受取確認	领取确认	current	领取确认		领取确认	68d93822ad816ca1c772ad504d68f5c5c4f66ecfd2fe9548485c073f730ded08	cdea8ddfa00abdb4d41a9097b66f002f3cc54b1eb32c226cf1e32c8017880957	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01094	i18n/frontend-strings.tsv#7857ee3d3a44e82a3cbd546e/candidate_cn	i18n/frontend-strings.tsv	7857ee3d3a44e82a3cbd546e	candidate_cn	キャッシュクリア	清除缓存	current	清除缓存		清除缓存	207ac562467b72dc3fb418498fbe274ea9eaccccaae7c59aa63108058f727a5d	c2b90a756ba0bf06f7b1ef2bd5fe7855eb492ce5a47cbc4d60233f9f9f567244	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01096	i18n/frontend-strings.tsv#7887e3e96d0f26a3888edfe7/candidate_cn	i18n/frontend-strings.tsv	7887e3e96d0f26a3888edfe7	candidate_cn	今回のミラーズバトルを\\x3cbr\\x3eリプレイに保存しますか？	要把本次镜界战斗\\x3cbr\\x3e保存为回放吗？	current	要把本次镜界战斗\\x3cbr\\x3e保存为回放吗？		要把本次镜界战斗\\x3cbr\\x3e保存为回放吗？	2f4e7a930257fcb2acceebc5b4bbb611309e85c5ab4620cddb99c383a8c52c3d	d19362872837600ced0538c874caad81342846c1cc5937209ce2fed826e858b4	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01097	i18n/frontend-strings.tsv#791936377ea9da2afec64379/candidate_cn	i18n/frontend-strings.tsv	791936377ea9da2afec64379	candidate_cn	覚醒強化結界&nbsp;&nbsp;全属性	觉醒强化结界&nbsp;&nbsp;全属性	current	觉醒强化结界&nbsp;&nbsp;全属性		觉醒强化结界&nbsp;&nbsp;全属性	8def179109208b1577eacaf07fe6a5f8222142e4b45fb8667e17522f54087224	1025aaa1b21ff755c8c082dc0eac33ac9ccaf5960cf7f11e5418927a13ad402b	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01098	i18n/frontend-strings.tsv#793364ec7fdca6fdfeead0db/candidate_cn	i18n/frontend-strings.tsv	793364ec7fdca6fdfeead0db	candidate_cn	報酬一覧	报酬一览	current	报酬一览		报酬一览	0e96d51aaddedadeebb5c8ade39092fbc4c3f94eee9be84803c5fd09e148d999	88b615b79f3cf63f8c2d91f72c48bb6fe2e3db01eecba9e14eb0aae1f1869f23	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01099	i18n/frontend-strings.tsv#79458211801e7c50697a0fb3/candidate_cn	i18n/frontend-strings.tsv	79458211801e7c50697a0fb3	candidate_cn	ターンボーナス	回合加成	current	回合加成		回合加成	74d972bc241e254afb8d52b0d3930b80dbcd43fb97b046ec3e051e16cf5dcc6b	dcf22e63df1eef43549ebcc1dd0fbf0cef30941752d17887def7e34a49f64c7a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01100	i18n/frontend-strings.tsv#79644ffc21a82326c9387f7d/candidate_cn	i18n/frontend-strings.tsv	79644ffc21a82326c9387f7d	candidate_cn	前日のデイリーダメージ	前日每日伤害	current	前日每日伤害		前日每日伤害	6ca1ebe15c056b859ef9eb5d4d367cc7bbf50464de7b8c028c205424c7ae2bbd	4a6242ea31ceca6c489c715951f590782128387bd79057685432167e7de79e50	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01101	i18n/frontend-strings.tsv#79650d85b55601170d25d37c/candidate_cn	i18n/frontend-strings.tsv	79650d85b55601170d25d37c	candidate_cn	対戦相手の変更(BP回復薬)	更换对战对手(BP回复药)	current	更换对战对手(BP回复药)		更换对战对手(BP回复药)	8ab9430f55d44d6eb1079bddcefe7f34da32b84c3226d054ad956d19299190a8	f32a9ea1ea0b333445b242c6f1dbbe8466809c85b68d79b8306b165d323ff252	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01102	i18n/frontend-strings.tsv#7993ff3150d449f74a05111b/candidate_cn	i18n/frontend-strings.tsv	7993ff3150d449f74a05111b	candidate_cn	Chargeが溜まっている状態でBlastを放つと@与えるダメージ量が上昇します	在已积攒 Charge 的状态下打出 Blast@造成的伤害量会上升	current	在已积攒 Charge 的状态下打出 Blast@造成的伤害量会上升		在已积攒 Charge 的状态下打出 Blast@造成的伤害量会上升	6d578c78bf52702767f3c115e6c52546d44a5f1041ffd33e4ac6b7f491d3d6b4	ba0c7b0ecf1841f625f4e06236bbbaf675c14c67a7b4285d0818c24950a05dc6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01103	i18n/frontend-strings.tsv#79d27057b81fbc42542d5be5/candidate_cn	i18n/frontend-strings.tsv	79d27057b81fbc42542d5be5	candidate_cn	限界突破！	界限突破!	current	界限突破!		界限突破!	4387a90d4575618fde8eb46a45f3feef8cba2161bbc3e3f2e3972cb57e3c5ea5	5e8d5a130370fb34fc8fc8a5a2009c7825a7e545a3ec2d64b16d3fdc31b2dfc2	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01104	i18n/frontend-strings.tsv#79f6f365c64ec5509a45550e/candidate_cn	i18n/frontend-strings.tsv	79f6f365c64ec5509a45550e	candidate_cn	結果をツイートする	分享结果	current	分享结果		分享结果	acae7cb9f132acbc82a206d1d6ba68b3f42efaf9dee58cf65358ed3996f20e4e	92bbeea9d2090e03215769499d6e09bd5922e05dfc50587262afc0b2bad4f28e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01105	i18n/frontend-strings.tsv#7a36a24ba0b6e448c6bbacfc/candidate_cn	i18n/frontend-strings.tsv	7a36a24ba0b6e448c6bbacfc	candidate_cn	最高記録	最高纪录	current	最高纪录		最高纪录	4fc4720299f55bb1b43d902c9f8498458259b55b5e989cdb42e0a873b5f895cb	7082f9e3a59407245f181f90efc88956b88bc4759f009e9d4f9ace8b899a9c3e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01106	i18n/frontend-strings.tsv#7a37bcdcb031f0c77535fa0c/candidate_cn	i18n/frontend-strings.tsv	7a37bcdcb031f0c77535fa0c	candidate_cn	1日1回無料10連ノーマルガチャを行います。\\x3cbr\\x3eよろしいですか？\\x3cdiv class\\x3d'gachaAttentionArea commonFrame3'\\x3e本日、\\x3cspan class\\x3d'c_pink'\\x3e残り	进行每日1次免费10连普通扭蛋。\\x3cbr\\x3e确定吗?\\x3cdiv class\\x3d'gachaAttentionArea commonFrame3'\\x3e今天\\x3cspan class\\x3d'c_pink'\\x3e剩余	current	进行每日1次免费10连普通扭蛋。\\x3cbr\\x3e确定吗?\\x3cdiv class\\x3d'gachaAttentionArea commonFrame3'\\x3e今天\\x3cspan class\\x3d'c_pink'\\x3e剩余		进行每日1次免费10连普通扭蛋。\\x3cbr\\x3e确定吗?\\x3cdiv class\\x3d'gachaAttentionArea commonFrame3'\\x3e今天\\x3cspan class\\x3d'c_pink'\\x3e剩余	f7318b71bb93b2311f6e4c4576a7e5604ea43b5ebb901cf27dff422fc8306a22	cad11e9cf7707cd94c79bf6b119e764b47a1722deb87152073d40bc03d1e5d5a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01107	i18n/frontend-strings.tsv#7a4381f4ad6ca95a4637ed90/candidate_cn	i18n/frontend-strings.tsv	7a4381f4ad6ca95a4637ed90	candidate_cn	進むポイントを選択してください	请选择要前往的点位	current	请选择要前往的点位		请选择要前往的点位	6c9c0a39b5e16a96cf26a930ae03a22eb67c8a6a0b65bd8f2491f7c65a577409	e0879d362cd396eab69e0164c539551b4a67dec504c20ace77672ec858bed03e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01108	i18n/frontend-strings.tsv#7a44cea6ed8fc092d59e5cfc/candidate_cn	i18n/frontend-strings.tsv	7a44cea6ed8fc092d59e5cfc	candidate_cn	イラスト	插画	current	插画		插画	52a3ae567a207ddc3853b8abfe4313c33fc88ca389a053cc6df259adecd26df8	d96867750cbee2e264aafb2c263f87cc0e52ae8832a3af9cc0d6828280a6834c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01109	i18n/frontend-strings.tsv#7a5e94eaf85a2ef325ff316d/candidate_cn	i18n/frontend-strings.tsv	7a5e94eaf85a2ef325ff316d	candidate_cn	クリア演出	通关演出	current	通关演出		通关演出	e39b84d6e7d5fcb7077c1ab04d1fbba434353bf675f3e7cb51fd827ca71309f8	87423c329cc76b2d864ec3e3863e0ffaf600344b946167500684c3191fd3f584	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01110	i18n/frontend-strings.tsv#7a6d13e5925f27fd04dc1e02/candidate_cn	i18n/frontend-strings.tsv	7a6d13e5925f27fd04dc1e02	candidate_cn	覚醒可能なLvに達していません	尚未达到可觉醒的Lv	current	尚未达到可觉醒的Lv		尚未达到可觉醒的Lv	d2c9c6b163e41eebde6d973d1a1f6d82109f2e54307060e6cf4b9b42b2efcbf1	e2fe27ebc9b8027c8e14d72a1163c336adc94a7e8d8dc0af48b52bc5d429ec6d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01111	i18n/frontend-strings.tsv#7a9393fb424bac447fc01d1c/candidate_cn	i18n/frontend-strings.tsv	7a9393fb424bac447fc01d1c	candidate_cn	受け取りが完了しました。\\x3cbr\\x3e特典はプレゼントボックスよりお受け取りください。	领取完成。\\x3cbr\\x3e特典请到礼物盒领取。	current	领取完成。\\x3cbr\\x3e特典请到礼物盒领取。		领取完成。\\x3cbr\\x3e特典请到礼物盒领取。	f5f7510cf098b872029fa5c5eb6cc9a2af808066e31172ab3ed5920d8b5edcfb	837b7a460a2c6354c18ad99ef871a4d3dee6f8e1d7b50f2072f4acf96f6981a9	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01112	i18n/frontend-strings.tsv#7aad08c95743c6accde40980/candidate_cn	i18n/frontend-strings.tsv	7aad08c95743c6accde40980	candidate_cn	タイプ	类型	current	类型		类型	b4c16d5d70a2dde17aaf83af8c52087fcfb1c8e145b285739ca934d180c25322	91bc353ff8a0d64fd3e64721821bf61b2a1391889e85b7a12f74cb89c7c7b4e5	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01113	i18n/frontend-strings.tsv#7aca29264fc3cdaec2666de4/candidate_cn	i18n/frontend-strings.tsv	7aca29264fc3cdaec2666de4	candidate_cn	ミラーズイベント	镜界活动	current	镜界活动		镜界活动	a06ce748f7c94500ad0bc3d94cc47a01d0a23847023944942b788a2be257898b	6329dc221462a51fe27ebb892615c18bff2a64cf0f1c576e2290370202c792a1	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01114	i18n/frontend-strings.tsv#7ae741a9d50aeddf63a46b30/candidate_cn	i18n/frontend-strings.tsv	7ae741a9d50aeddf63a46b30	candidate_cn	"<p class=""noMission ts_white"">挑戦できるミッションがありません</p>"	"<p class=""noMission ts_white"">没有可以挑战的任务</p>"	current	"<p class=""noMission ts_white"">没有可以挑战的任务</p>"		"<p class=""noMission ts_white"">没有可以挑战的任务</p>"	f0525e7d2b0e74f9e341f12aa055f0f1ef06d82031c346295e1612dc5c6e2abe	b6bbb0b0bc4495f2bf1d2ffed73bc7b18dbdfdc4d8f193a2f6a662ded7199f81	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01115	i18n/frontend-strings.tsv#7af3a499476dcaf3d38c86ab/candidate_cn	i18n/frontend-strings.tsv	7af3a499476dcaf3d38c86ab	candidate_cn	CPが不足しています。	CP不足。	current	CP不足。		CP不足。	7569e50daaa21652011525b7466752c6ca1b2d8e19e62b7a5df75f8a51246c20	fe6c2668b8d824d2eac541b60aec3597ca037fbc750420365765da3747e0c583	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01116	i18n/frontend-strings.tsv#7b0fc42941f65cba6f797f18/candidate_cn	i18n/frontend-strings.tsv	7b0fc42941f65cba6f797f18	candidate_cn	ガチャについて	关于扭蛋	current	关于扭蛋		关于扭蛋	9607220f07b778d5a3571d8ec0605eb85264f2205a4d6a98d0b35e905807e996	628cce6b300969078a958543bc50ab9d102c0fd1c8880564ead279692354b952	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01117	i18n/frontend-strings.tsv#7b2bf09097e394cda4b8a7f6/candidate_cn	i18n/frontend-strings.tsv	7b2bf09097e394cda4b8a7f6	candidate_cn	ソートなし	不排序	current	不排序		不排序	1e954129cf2ba7bb7d2129ed80a69c91a9937da8fead0f37a247f3c6e8cd68f4	3bb46ec951f8707191bddf9d4bcc919121286fa418ac40a617a01873f4764b20	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01118	i18n/frontend-strings.tsv#7ba1202b882e15eb65286731/candidate_cn	i18n/frontend-strings.tsv	7ba1202b882e15eb65286731	candidate_cn	属性全員のステータスがアップ！	属性全员的状态提升!	current	属性全员的状态提升!		属性全员的状态提升!	76c169a0a88f6958feb4a1b307fd969350096a2677e7af7929425d9ef5a97f80	0f4c736b4e3908a6558e2f5f55faa3d38a609944088ef052cddbbbb84bf215a1	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01119	i18n/frontend-strings.tsv#7bbb66fcb41f3ce4900ec346/candidate_cn	i18n/frontend-strings.tsv	7bbb66fcb41f3ce4900ec346	candidate_cn	自動的に売却することができます。	可以自动出售。	current	可以自动出售。		可以自动出售。	24db70e1936adcec46e7c2fbffb12302a423fa4ce4c1759467d15ea56e661366	5c1fd09a5c92e2df9dce5f5b550500fc30e773117f545f99b9765c5a09fb426a	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01120	i18n/frontend-strings.tsv#7bc203993c1b99481aff17ea/candidate_cn	i18n/frontend-strings.tsv	7bc203993c1b99481aff17ea	candidate_cn	いろは・やちよ	伊吕波·八千代	current	伊吕波·八千代		伊吕波·八千代	e61cbbbcc5ea09a262275dfd52d9f758e874ae547ad34620112f4211e7188578	9c3e43ab99af8e7839e9df98f6844bc169bb2a0602119040c826589fb80e4ee1	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01121	i18n/frontend-strings.tsv#7c3c566dd756338ca147eb98/candidate_cn	i18n/frontend-strings.tsv	7c3c566dd756338ca147eb98	candidate_cn	次回開催をお待ちください	请等待下次举办	current	请等待下次举办		请等待下次举办	5cf59a6f3cac9d1a885904f4d73455ab5cba303a02efb4ad467c504cb627c0ce	2f0d440a2574688ab2b15a9fecbb2b4302fc2fd4b29981719f4c21304258d754	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01122	i18n/frontend-strings.tsv#7c4b6a94b0dea63171e086d7/candidate_cn	i18n/frontend-strings.tsv	7c4b6a94b0dea63171e086d7	candidate_cn	回復確認	回复确认	current	回复确认		回复确认	efca7aab0f7ff8362d0f5330e6ceb67c4dfe3b131b85ba6eaa4c6a27586833c4	1160e4a8c027dbc8fbdf495f520a4544a730baa6f37110a106603f3530d356cb	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01123	i18n/frontend-strings.tsv#7c6004214456b3b0beb294d5/candidate_cn	i18n/frontend-strings.tsv	7c6004214456b3b0beb294d5	candidate_cn	」を回復しますか？<br>	」要回复吗?<br>	current	」要回复吗?<br>		」要回复吗?<br>	653d0025c04cc472cf88984911c7c8e2cd6de595f5d6ecc2307514f44256744c	5dd7fefd9861a508f6e451a717a1bd6b225ec2ae2a31d683b4485187d76482a8	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01124	i18n/frontend-strings.tsv#7c7651fcce091bc8f322f73f/candidate_cn	i18n/frontend-strings.tsv	7c7651fcce091bc8f322f73f	candidate_cn	を\\x3cbr\\x3eホーム背景に設定しました。	\\x3cbr\\x3e设为主页背景。	current	\\x3cbr\\x3e设为主页背景。		\\x3cbr\\x3e设为主页背景。	075e1f9a033e41221104e06f928318f05f771810f1428c10459adbf743bf0105	ec3c72a65576bf11633f4e2e485260f20ad48471b6e323abe40e6e34cf73ec06	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01125	i18n/frontend-strings.tsv#7d07bf0c0ee1b748b8e2f60f/candidate_cn	i18n/frontend-strings.tsv	7d07bf0c0ee1b748b8e2f60f	candidate_cn	を各種１つずつ配布しました。<br>使用してバトルを有利に進めましょう！	每种各1个已发放。<br>使用它们,让战斗更顺利吧!	current	每种各1个已发放。<br>使用它们,让战斗更顺利吧!		每种各1个已发放。<br>使用它们,让战斗更顺利吧!	820441c5f12acc9f5b494a9e6c75d4b45566deee6ebc47dc96ae8ecef4129e54	5d47a4fd59f78ceda6666049c1e27e1268b753e06047e8bc95ab0bf74f4df9a6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01126	i18n/frontend-strings.tsv#7d1355371b29f2ebb8f7a25a/candidate_cn	i18n/frontend-strings.tsv	7d1355371b29f2ebb8f7a25a	candidate_cn	防衛編成	防卫编成	current	防卫编成		防卫编成	d416dfa3edc2e960566760eb8d8764ec7b0556eea556171124a9f959e89105a4	0d32c0ee15d6f1c8c751e25bd30849f85e8a523f825a4f68d52f98c23f81a2de	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01127	i18n/frontend-strings.tsv#7d74f2c07f3bd18c0110ec6c/candidate_cn	i18n/frontend-strings.tsv	7d74f2c07f3bd18c0110ec6c	candidate_cn	を使ってAPを回復します。	回复AP。	current	回复AP。		回复AP。	aae2427ea3fcecfbcac0476e5ab342bd5a4621c7e8b419159b93475105c5b8f8	f03da28b5b69cb79271cdaa99835a7006084bceed267339be754713c82a321b9	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01128	i18n/frontend-strings.tsv#7da04344edc567fc3c2a7211/candidate_cn	i18n/frontend-strings.tsv	7da04344edc567fc3c2a7211	candidate_cn	サスペンド	暂停	current	暂停		暂停	07de1bed560d7a0a4e63234977b8dc7bd7eebb8c2cd8552105260d4d1bf4d38b	0dfb316f93e76087c59b2b089ab8c8e346a39cb75c74d85365e9ada4912a57da	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01129	i18n/frontend-strings.tsv#7dd79b4d131c68091c054045/candidate_cn	i18n/frontend-strings.tsv	7dd79b4d131c68091c054045	candidate_cn	ストーリークリア	剧情通关	current	剧情通关		剧情通关	954c3af13644fa7ce4d3dedffbdf3db7c7aeeae7d36a4b8acb9ccd052c2fe8c6	d366dfc10a10c07e07696749fff4f1a91a96425b9e744cfee3e5c8fb4f4cf39d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01130	i18n/frontend-strings.tsv#7dddf55aaee9531150271707/candidate_cn	i18n/frontend-strings.tsv	7dddf55aaee9531150271707	candidate_cn	ドッペルを持つ魔法少女は@マギアゲージが200まで溜まると発動できます	持有魔女化身的魔法少女@在Magia槽攒到200后即可发动	current	持有魔女化身的魔法少女@在Magia槽攒到200后即可发动		持有魔女化身的魔法少女@在Magia槽攒到200后即可发动	5d082181132cd5ba65f6a6a3b9fc87563df27022e3da60d05a41edbf1c68b07b	696c4056347f1afd9247626925aff0ed07f10b901720cfc05b7145a9e319b15c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01131	i18n/frontend-strings.tsv#7df67b02e91b363ba04ac19f/candidate_cn	i18n/frontend-strings.tsv	7df67b02e91b363ba04ac19f	candidate_cn	ボックス内容一覧	箱子内容一览	current	箱子内容一览		箱子内容一览	c631463ba32da4abdf2045e70bd06c454c2195a1bdb9f02cad45980edc5aa50f	d131cf96e6fb651184e35dbba71c35e59a08e3127bde5fc1f9044d8200a4b74e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01132	i18n/frontend-strings.tsv#7e15986511eec2f6d6e76fd1/candidate_cn	i18n/frontend-strings.tsv	7e15986511eec2f6d6e76fd1	candidate_cn	さやか	沙耶香	current	沙耶香		沙耶香	f4988a2ba46fd27ba7fb29ccdce09dd1903a002116414f274c849530db724c63	a7099f3da320cf0cba7e800e7b7b8df4d0dd48c3470aeafe1a431d65b1043c14	rough-production-machine-current-retained	machine-current	unknown
