record_id	component	scope	file	stable_key_or_line	field	original_text	current_cn	suggested_cn	product_or_reference_location	source_tier	source_bucket	evidence_path_or_key	machine_translated	confidence	review_status	japanese_or_source_original	missing_original_reason	provenance_class	source_stage	source_batch	source_author	is_machine_translation	runtime_consumed	highest_authority_tier	highest_authority_match	authority_status	risk	issue_type	manual_review_status	evidence	notes
MT-00320	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	112	zhCN	クリティカル	会心	会心	madomagi/engine_i18n.tsv#112/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0030;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	クリティカル		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0030	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	会心	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0030;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00321	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	113	zhCN	確率で与えるダメージが大きく上昇	一定概率使给予伤害大幅度提升	一定概率使给予伤害大幅度提升	madomagi/engine_i18n.tsv#113/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0127;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	確率で与えるダメージが大きく上昇		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0127	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	一定概率使给予伤害大幅度提升	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0127;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00322	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	114	zhCN	受けるダメージが減少	受到伤害减少	受到伤害减少	madomagi/engine_i18n.tsv#114/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0077;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	受けるダメージが減少		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0077	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	受到伤害减少	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0077;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00323	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	115	zhCN	確率で攻撃を回避	一定概率回避攻击	一定概率回避攻击	madomagi/engine_i18n.tsv#115/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0132;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	確率で攻撃を回避		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0132	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	一定概率回避攻击	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0132;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00324	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	116	zhCN	攻撃対象の回避を無効化	使攻击对象的回避无效	使攻击对象的回避无效	madomagi/engine_i18n.tsv#116/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0099;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	攻撃対象の回避を無効化		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0099	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	使攻击对象的回避无效	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0099;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00325	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	117	zhCN	毎ターンHP回復	每回合回复HP	每回合回复HP	madomagi/engine_i18n.tsv#117/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0106;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	毎ターンHP回復		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0106	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	每回合回复HP	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0106;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00326	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	118	zhCN	スキルクイック	技能加速	技能加速	madomagi/engine_i18n.tsv#118/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0035;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	スキルクイック		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0035	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	技能加速	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0035;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00327	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	119	zhCN	スキルの発動待ちターンが減少	技能发动所需等待回合数减少	技能发动所需等待回合数减少	madomagi/engine_i18n.tsv#119/zhCN	official-cn-native-normalized	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0034;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-normalized	スキルの発動待ちターンが減少		official-cn-native-normalized	official-cn-native-exhaustion-20260821	CN-NATIVE-0034	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-normalized	技能发动所需等待回合数减少	official-source-normalized	medium	official_cn_native_engine_translation	official-source-normalized	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0034;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=apply-official-normalized; official semantics retained; residual English/Japanese/typo/label-shape normalized
MT-00328	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	12	zhCN	魔法少女の画像や音声、ムービー等、ゲームに必要なデータをダウンロードします。	下载魔法少女的图像，声音和动画等，游戏中必要的数据。	下载魔法少女的图像，声音和动画等，游戏中必要的数据。	madomagi/engine_i18n.tsv#12/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0189;common-named-function=_ZN25DownloadFirstConfirmState17openConfirmWindowEv;arm64-v8a+armeabi-v7a	false	exact-common-named-function-both-abis	official-source-verified	魔法少女の画像や音声、ムービー等、ゲームに必要なデータをダウンロードします。		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0189	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	下载魔法少女的图像，声音和动画等，游戏中必要的数据。	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0189;common-named-function=_ZN25DownloadFirstConfirmState17openConfirmWindowEv;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; common named function and literal meaning exactly corroborate the current value
MT-00329	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	120	zhCN	確率で攻撃対象の防御力を無視して攻撃	一定概率在攻击时无视攻击对象的防御力	一定概率在攻击时无视攻击对象的防御力	madomagi/engine_i18n.tsv#120/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0133;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	確率で攻撃対象の防御力を無視して攻撃		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0133	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	一定概率在攻击时无视攻击对象的防御力	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0133;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00330	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	121	zhCN	カウンター	反击技能	反击技能	madomagi/engine_i18n.tsv#121/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0028;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	カウンター		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0028	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	反击技能	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0028;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00331	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	122	zhCN	確率で敵の攻撃後に反撃	一定概率在敌人攻击后进行反击	一定概率在敌人攻击后进行反击	madomagi/engine_i18n.tsv#122/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0134;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	確率で敵の攻撃後に反撃		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0134	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	一定概率在敌人攻击后进行反击	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0134;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00332	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	123	zhCN	確率で味方の攻撃後に攻撃	一定概率在同伴攻击后进行追击	一定概率在同伴攻击后进行追击	madomagi/engine_i18n.tsv#123/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0128;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	確率で味方の攻撃後に攻撃		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0128	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	一定概率在同伴攻击后进行追击	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0128;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00333	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	124	zhCN	カウンター無効	反击技能无效	反击技能无效	madomagi/engine_i18n.tsv#124/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0029;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	カウンター無効		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0029	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	反击技能无效	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0029;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00334	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	125	zhCN	攻撃対象のカウンターを無効化	使攻击对象的反击技能无效	使攻击对象的反击技能无效	madomagi/engine_i18n.tsv#125/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0097;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	攻撃対象のカウンターを無効化		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0097	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	使攻击对象的反击技能无效	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0097;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00335	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	126	zhCN	HP連動マギアアップ	HP联动Magia提升	HP联动Magia提升	madomagi/engine_i18n.tsv#126/zhCN	official-cn-native-normalized	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0015;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-normalized	HP連動マギアアップ		official-cn-native-normalized	official-cn-native-exhaustion-20260821	CN-NATIVE-0015	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-normalized	HP联动Magia提升	official-source-normalized	medium	official_cn_native_engine_translation	official-source-normalized	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0015;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=apply-official-normalized; official semantics retained; residual English/Japanese/typo/label-shape normalized
MT-00336	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	127	zhCN	残HPが低いほどマギアのダメージが上昇	Magia所造成伤害随着剩余HP降低而提升	Magia所造成伤害随着剩余HP降低而提升	madomagi/engine_i18n.tsv#127/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0105;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	残HPが低いほどマギアのダメージが上昇		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0105	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	Magia所造成伤害随着剩余HP降低而提升	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0105;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00337	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	128	zhCN	耐える	忍耐	忍耐	madomagi/engine_i18n.tsv#128/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0135;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	耐える		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0135	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	忍耐	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0135;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00338	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	129	zhCN	致死ダメージを受けてもHP1で生存	受到致死量伤害时，能够以HP1的状态存活	受到致死量伤害时，能够以HP1的状态存活	madomagi/engine_i18n.tsv#129/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0137;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	致死ダメージを受けてもHP1で生存		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0137	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	受到致死量伤害时，能够以HP1的状态存活	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0137;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00339	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	13	zhCN	「ダウンロードしない」を選択した場合、ボイス、ムービーは再生されません。	如选择“不下载”，将不会播放声音和动画，但仍需下载图像资源。	如选择“不下载”，将不会播放声音和动画，但仍需下载图像资源。	madomagi/engine_i18n.tsv#13/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0157;common-named-function=_ZN25DownloadFirstConfirmState17openConfirmWindowEv;arm64-v8a+armeabi-v7a	false	exact-common-named-function-both-abis	official-source-verified	「ダウンロードしない」を選択した場合、ボイス、ムービーは再生されません。		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0157	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	如选择“不下载”，将不会播放声音和动画，但仍需下载图像资源。	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0157;common-named-function=_ZN25DownloadFirstConfirmState17openConfirmWindowEv;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; common named function selects the official CN value
MT-00340	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	130	zhCN	敵の攻撃時、ターゲットを自分に変更	在敌人进行攻击时，将目标变更为自己	在敌人进行攻击时，将目标变更为自己	madomagi/engine_i18n.tsv#130/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0100;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	敵の攻撃時、ターゲットを自分に変更		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0100	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	在敌人进行攻击时，将目标变更为自己	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0100;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
MT-00341	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	131	zhCN	かばう	庇护	庇护	madomagi/engine_i18n.tsv#131/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0023;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	かばう		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0023	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	庇护	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0023;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=adopt-existing-official-exact; stable object slot and both CN ABIs exactly corroborate the current value
MT-00342	engine_runtime_i18n_official	native_engine_i18n	madomagi/engine_i18n.tsv	132	zhCN	仲間の代わりに攻撃を受ける	代替同伴遭受攻击	代替同伴遭受攻击	madomagi/engine_i18n.tsv#132/zhCN	official-cn-native-exact	official	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0065;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	false	exact-stable-object-slot-both-abis	official-source-verified	仲間の代わりに攻撃を受ける		official-cn-native-exact	official-cn-native-exhaustion-20260821	CN-NATIVE-0065	official CN native game data; normalization decisions recorded by HiiragiNemu	false	true; legacy client reads <files>/madomagi/engine_i18n.tsv	official-cn-native-exact	代替同伴遭受攻击	official-source-verified	medium	official_cn_native_engine_translation	official-source-verified	magica/research/totentanz-full-localization-20260817/engine-i18n/official-cn-native-exhaustion-20260821/official-cn-native-localization-exhaustion.json#CN-NATIVE-0065;stable-object-slot=_ZN5QbDef19StatusInfoNameTableE;arm64-v8a+armeabi-v7a	decision=replace-with-official-exact; stable object slot and both CN ABIs select the official value
