status	risk	file	key_or_line	field	original_text	final_cn	category	source_tier	source_path	reviewer_check	notes
待人工校对	high	magica/js/libs/itemList.json	/782/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/783/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/784/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/785/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/786/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/787/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/788/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/789/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/792/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/793/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/794/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/795/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/796/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/797/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/798/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/799/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/800/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/801/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/802/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/803/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/804/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/805/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/806/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/807/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/808/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/809/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/810/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/811/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/812/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/813/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/814/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/815/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/816/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/817/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/818/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/819/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/820/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/821/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/822/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/823/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/824/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/825/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/826/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/827/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/828/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/829/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/830/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/831/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/832/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/833/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/834/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/835/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/836/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/837/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/838/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/839/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/841/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/842/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/843/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/844/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/845/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/846/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/847/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/848/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/849/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/850/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/851/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/852/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/853/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/854/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/855/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/856/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/857/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/itemList.json	/858/description	description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
