source_index	item_id	origin_record_id	stable_business_key	source_path	source_key	source_field	source_text_sha256	old_cn_sha256	source_tier	source_author	source_stage	source_batch	source_bucket	machine_translated	review_kind	allowed_action	protected_authority_text	highest_authority_tier	authority_status	authority_evidence	official_cn	wiki_cn	confirmed_human_cn	parent_verdict	model	effort	session_id	job_id	agents	review_provenance	previous_low_standard_ds_result
1434	LOW-MT-01740	MT-01740	i18n/frontend-strings.tsv#dcfcabc2d5eb42d10a16264d/candidate_cn	i18n/frontend-strings.tsv	dcfcabc2d5eb42d10a16264d	candidate_cn	06ef52e796bfe4172b5a4ef49af29b06ab47ccc2a12557e91c54f92905f9a1aa	f8075d3b9f52fe54b471b157ae213c91c58fbc32c90ebbccb077fb29589f2b3b		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1147;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1435	LOW-MT-01741	MT-01741	i18n/frontend-strings.tsv#dd233887a93d5c6f3267816f/candidate_cn	i18n/frontend-strings.tsv	dd233887a93d5c6f3267816f	candidate_cn	a841daf5a3e35e98a21cf6f08b5c08815bfc535a455439c0d14093b79d02f7d7	131b13aa265996df5823e98d08c6e48659c1ff809eb97baefa528ce8e3b48021		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:50;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6ac6c6b1c20e89ec29482de9205635c96f325398				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1436	LOW-MT-01742	MT-01742	i18n/frontend-strings.tsv#ddcfdd92770aa77f6f3bf615/candidate_cn	i18n/frontend-strings.tsv	ddcfdd92770aa77f6f3bf615	candidate_cn	00ce9b6e5c04b7021183e75adbaf01b8d2bb5b09f7da92140c786d60782974cc	08545f3586d796b4a430f9afedfc7dada348644275abcddcd6df5779d00c7012		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:878;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1437	LOW-MT-01743	MT-01743	i18n/frontend-strings.tsv#ddd2843309de0850ff26ab71/candidate_cn	i18n/frontend-strings.tsv	ddd2843309de0850ff26ab71	candidate_cn	3398636a3c56b01fb652e27e36d3b36abd6208c26e38e9b1fac7681d50e761ee	1c18e4c97b41a4a9ce803e62a3d7af857b09ae99c756fdd5bde0682b7f9a245d		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:736;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1438	LOW-MT-01744	MT-01744	i18n/frontend-strings.tsv#de6b3252cb4e88a873a49e7b/candidate_cn	i18n/frontend-strings.tsv	de6b3252cb4e88a873a49e7b	candidate_cn	4723b4765f9fedd28d315aa2c60567ff16d61b55dce59a0db742e0018bc111de	9525d895d0f0af42b7174b6c50bc6d44a8b130af8ca38768ec8779cdfeb1b64a		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:623;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1439	LOW-MT-01745	MT-01745	i18n/frontend-strings.tsv#de7657ab019e6dce20784eb0/candidate_cn	i18n/frontend-strings.tsv	de7657ab019e6dce20784eb0	candidate_cn	f5c53643b4857477a1415c87f20e0dd3eda19b22cd213375aaed1941ea42218d	46d01604d5fc0d90b19d471b2af5b43eb83994885e3cfa481a5d514ed55bdaf3		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:964;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1440	LOW-MT-01746	MT-01746	i18n/frontend-strings.tsv#de85e2bbbc96cf6019fc553d/candidate_cn	i18n/frontend-strings.tsv	de85e2bbbc96cf6019fc553d	candidate_cn	37516917b07e9100bce40368b7b23570489157458233f8e1fed99248b398114a	9d9318253dd9bb4c1f0ce2190b5a843cdeaab719bb40b1f8e0fafdbd734ef45f		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:868;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1441	LOW-MT-01747	MT-01747	i18n/frontend-strings.tsv#de907c3dce52edf8d06d9059/candidate_cn	i18n/frontend-strings.tsv	de907c3dce52edf8d06d9059	candidate_cn	09baea8d8b4073e57874ae4c65af90b753ce8c8a235c3b211322c677e74fdc11	c0c807b0bd2fe26332b7df190597176a78304dc972f5ca84bfcf55986eab0568		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1019;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1442	LOW-MT-01748	MT-01748	i18n/frontend-strings.tsv#deaf6398ae55f9ca093eb6e6/candidate_cn	i18n/frontend-strings.tsv	deaf6398ae55f9ca093eb6e6	candidate_cn	4fb2d0eed8b1648a6c2532a1cd0360427c674f63d805a04584ad5703d4c3eab1	f52561ba2e8c948e4d72a673028ee252a2322d3e79207d6de5d22934bbb78547		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:410;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1443	LOW-MT-01749	MT-01749	i18n/frontend-strings.tsv#debc7272103e090438f5b50d/candidate_cn	i18n/frontend-strings.tsv	debc7272103e090438f5b50d	candidate_cn	0ab191e847739ed87dd1bbaa25d701dd7ad6e237f02a954caf17999a26aeff39	9790563a80f8311172d69fb090200d62989d85f932a17c89d01856ca788ea83d		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:348;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1444	LOW-MT-01750	MT-01750	i18n/frontend-strings.tsv#def846bcbc131a52e7a62ada/candidate_cn	i18n/frontend-strings.tsv	def846bcbc131a52e7a62ada	candidate_cn	cae1a9c60900056706c057112461be5050bb3340045755afc0669505de94732c	36c282e56fa729f699c2539c65c1e10c77761879fad5f1716b0d418428a41446		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:658;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1445	LOW-MT-01751	MT-01751	i18n/frontend-strings.tsv#df5860da4792187eac4b3a0c/candidate_cn	i18n/frontend-strings.tsv	df5860da4792187eac4b3a0c	candidate_cn	b83aae683c58d0de22599ca823aed27e083520f326a12ac1e9843f672c5cc4c6	d860c50a2cebe83c432b1daed8329626e7f60675a9a89047c2abc99c0595c855		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1320;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=f7d079e78fac968fa8c892ddd4bb638c062c9eb5				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1446	LOW-MT-01752	MT-01752	i18n/frontend-strings.tsv#df5d49fdc1477ae832e76175/candidate_cn	i18n/frontend-strings.tsv	df5d49fdc1477ae832e76175	candidate_cn	a652e8fbddba8364ef2268856428530303fc47829289eceb3365d2bb49eef473	5d8de487272bb8999efbeb94c22b9dcfcee52e85ebbdbac85990d2bdf1c56682		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:166;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=6ac6c6b1c20e89ec29482de9205635c96f325398				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
1447	LOW-MT-01753	MT-01753	i18n/frontend-strings.tsv#df86fbd57b915cdaa62722f9/candidate_cn	i18n/frontend-strings.tsv	df86fbd57b915cdaa62722f9	candidate_cn	0488c153e8e099d24c7a91e9d4992fac6f4b6fb51f5baeb4baebab0857772add	ecf0ea01192d5a0157d73944f8843ef4bc10163e41b9d21e1e9e08c384ee82e9		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:484;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""aa7134cf6ff0dc084"", ""hiiraginemu_wiki_comparison"": ""a569484f61f399bfa"", ""japanese_semantics_context"": ""ab5c9c5ab55063cc1"", ""names_honorifics_terms_placeholders_format"": ""a1ef2369d435756f2"", ""official_cn_comparison"": ""ab53ce0039af26d8c""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""70fdd567d79846b4196923467c017b86df5a8be1498461e7e3d05861292a8256""}"	null
