source_index	batch_number	item_id	stable_business_key	source_path	source_key	source_field	review_kind	allowed_action	japanese_or_source_original	old_cn	current_cn	protected_authority_text	product_write_allowed	highest_authority_tier	authority_status	authority_evidence	official_cn	wiki_cn	confirmed_human_cn	ds_review_status	review_status	allowed_human_decisions	human_decision	reviewer	reviewed_at	final_value	human_notes	source_text_sha256	old_cn_sha256	source_item_sha256
1769	89	HISTORY-LLM-121	magica/js/libs/doppelList.json#140200/title@pass8-history	magica/js/libs/doppelList.json	140200	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，剪票钳	其姿态为检票钳	其姿态为剪票钳	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/140200/title		其姿态为剪票钳		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						e6aba6d316857b32105202edb0613ec450f988fdd1536e6989f2ac030b246075	f2fed404b32f148e6829209a9025989f10c293fec7c2530291d1aa0989428982	e027259039bb1f1b1bd1d68ad6c022bcc6a262c995ea52447f4a0f0f47d6bcb3
1770	89	HISTORY-LLM-122	magica/js/libs/doppelList.json#140200/description@pass8-history	magica/js/libs/doppelList.json	140200	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、かつて演じた虚構の存在を自らの一部として受け入れたことで、強き者として常に立ち続けるために心に浮かぶ望みを常に凍らせて、目を逸らすようになった。唯一そのことに気づいているドッペルは、冷気をあたりに振りまいてムリヤリ周囲の人々を困難に立ち向かわせることで、主の負担を減らそうとしているが、心を凍らせる速度には到底追いつけない。	这份感情的主人把自己曾经扮演的虚构存在接纳为自身的一部分。为了永远作为强者站立，她不断冻结浮上心头的愿望，并学会移开视线。唯一察觉这一点的魔女化身，会把寒气散布四周，强迫周围的人面对困难，试图借此减轻主人的负担；但它无论如何也追不上主人冻结内心的速度。	这份感情的主人，因为接受了自己曾经扮演的虚构的存在，为了始终保持强者的身份而冻结了心中的希望移开了视线。唯一注意到这点的魔女化身，试图通过向周围散发冷气勉强让周围的人面对因难，来减轻主人的负担，但无论如何也赶不上冻结心灵的速度。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/140200/description		这份感情的主人，因为接受了自己曾经扮演的虚构的存在，为了始终保持强者的身份而冻结了心中的希望移开了视线。唯一注意到这点的Doppel，试图通过向周围散发冷气勉强让周围的人面对因难，来减轻主人的负担，但无论如何也赶不上冻结心灵的速度。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						7abb4d4ec791dae759849fe54eca69c254583b8ca65ba09f807cff2016be3581	91f65dd103acd668b12bb83b6d5be42b23d1b91e927b0b78622d71127da1a98f	cb4c0a3aaf99e41ed499ccfca549d4c25701e89d0ef038e78026080a2c716e7f
1771	89	HISTORY-LLM-123	magica/js/libs/doppelList.json#150100/title@pass8-history	magica/js/libs/doppelList.json	150100	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，呼子鸟	其姿态为呼子鸟	其姿态为呼子鸟	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/150100/title		其姿态为呼子鸟		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						45af792b022c1ee9fec995da13d7d56ed9469d845f0d1cb0bdf4a8f4302453ac	d45638eab04b38400dda4781df47123568060196f92fe1512c11131ccd093fcf	e0d264b16fa8ce2ef65618ef804521e0289f12d777d6081531c85b1d495e4ada
1772	89	HISTORY-LLM-124	magica/js/libs/doppelList.json#150100/description@pass8-history	magica/js/libs/doppelList.json	150100	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、自身のドッペルの情けなさに気が付きつつも、その姿を直視できないでいる。このドッペルは何も語らず聞きたくない全てを布で締め壊し、その胸に開いた穴を埋めるものを探し続けている。誰かを呼び求めなくてはいけなかったはずなのに、臆病なこのドッペルは布で覆い隠した現実を直視することを恐れ、沈黙し耳を塞いだままでいる。	这份感情的主人虽然察觉自己的魔女化身十分可悲，却无法直视它的姿态。魔女化身一言不发，用布料绞碎一切不愿听见的事物，持续寻找能够填补胸口空洞的东西。它本应呼唤某个人前来，但胆怯的它害怕面对被布料遮住的现实，只能保持沉默、堵住双耳。	这份感情的主人，察觉到自己的魔女化身无法示人，而一直无法直视其姿态。这个魔女化身沉默不语、不愿听取，将一切用布块缠紧溃碎，寻求着能填满其胸口空缺之物。明明不得不去呼唤某人、依靠某人，胆怯的这个魔女化身却恐惧去直视被布料掩盖的现实，塞紧双耳沉默地存续着。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/150100/description		这份感情的主人，察觉到自己的Doppel无法示人，而一直无法直视其姿态。这个Doppel沉默不语、不愿听取，将一切用布块缠紧溃碎，寻求着能填满其胸口空缺之物。明明不得不去呼唤某人、依靠某人，胆怯的这个Doppel却恐惧去直视被布料掩盖的现实，塞紧双耳沉默地存续着。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						4e4038980fef0a51056e25904931aeba472da0c05a45c68cf29c61b0b7d06c6f	590de360e15eea2c5ea159d6e2da10f72e79ed5e3fb1a7e54801e13df1bea4aa	c6692f39f5f2957523f49c714fc16e50db3bf1d4e5cfe85766f79804afe2c2c1
1773	90	HISTORY-LLM-125	magica/js/libs/doppelList.json#150200/title@pass8-history	magica/js/libs/doppelList.json	150200	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，天气轮	其姿态为天气轮	其姿态为天气轮	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/150200/title		其姿态为天气轮		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						ea3a02e65b7476b9fa50cc668cbd9604b2612745e3b3e2c2db2aedd0d1191f90	23f2745e94a808e06088d8f228de2f7b00cd1e0e301c31f6bd3b6f13d6e60cc0	74dd8352782b09da164012f2e157bfac3e4b13edb16f6a3b65153ac7a8938fdf
1774	90	HISTORY-LLM-126	magica/js/libs/doppelList.json#150200/description@pass8-history	magica/js/libs/doppelList.json	150200	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、過去から小さな希望を受継ぎ、神話の存在のようになっている。ドッペルは、そんな主が受け継いだ希望の量に比例して姿を大きくすると、背負っている重圧を表すかのように、重々しい石造りの建造物へ成長を遂げた。早く重圧から解放されたいドッペルは、希望を実現するため、瞬間最大出力で力を解放する機会をうかがっている。もしも実現すれば、天候を操るような規格外の力が嵐や噴火を引き起こし、大地を誕生したばかりの星のように変えてしまうだろう。ゆえに果てしない力を感じる主は、主導権を握られないように警戒し続けている。	这份感情的主人从过去继承了微小希望，逐渐成为如神话存在般的人物。魔女化身会按照主人继承希望的数量扩大身形，并仿佛表现她背负的压力一般，成长为沉重的石制建筑。渴望尽快从重压中解放的魔女化身，为实现希望，始终窥伺以瞬间最大输出释放力量的机会。若真的释放，那种仿佛能够操纵天气的超规格力量将引发风暴与喷发，使大地变成刚诞生的星球。主人感受到这股无尽力量，只能不断警戒，避免主导权被夺走。	这份感情的主人，继承无数来自过去的微小希望，所拥有的力量宛若神话。魔女化身接受了主人所继承的所有希望，呈等比例地增大自身后，如同描绘主人身负的重压般，最终成长为了形似石制建筑的庞然重物。希冀从重压中获得解放的魔女化身为将希望实现，觑探着用瞬间最大出力解放其力量的机会。若是令之实现，足可掌握天候的超规格力量将能引起风暴、喷发岩浆，使这颗星球回归至陆地初初诞生时候的模样吧。因而实感着无穷伟力的主人时刻警戒着，不被魔女化身夺走主导权。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/150200/description		这份感情的主人，继承无数来自过去的微小希望，所拥有的力量宛若神话。Doppel接受了主人所继承的所有希望，呈等比例地增大自身后，如同描绘主人身负的重压般，最终成长为了形似石制建筑的庞然重物。希冀从重压中获得解放的Doppel为将希望实现，觑探着用瞬间最大出力解放其力量的机会。若是令之实现，足可掌握天候的超规格力量将能引起风暴、喷发岩浆，使这颗星球回归至陆地初初诞生时候的模样吧。因而实感着无穷伟力的主人时刻警戒着，不被Doppel夺走主导权。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						2751ed5592773480a0d6164cca4793cf4f1d531c3a94b424875f0bdded81552f	311cdbe5fe0ffa3a38d51448680a107a90358689f450dd4629b895e0502937c3	04a46d00afe902dede86368ef519c46474ce746d3c485e38047fedd5c59d2be8
1775	90	HISTORY-LLM-127	magica/js/libs/doppelList.json#160100/title@pass8-history	magica/js/libs/doppelList.json	160100	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，感情	其姿态为感情	其姿态为感情	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/160100/title		其姿态为感情		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						0b8e66b80683a53c655ba8e8bc6c05e663a6dec6bc408ddf06931934c379d824	bd136938370d248ca17fd5d2bb3dbdd0545364ff465bc80d35e595d7ef1a0858	4e1a76329415e2ce929337d95cd6541c97fe31237528d7156bf5e4143622a8cd
1776	90	HISTORY-LLM-128	magica/js/libs/doppelList.json#160100/description@pass8-history	magica/js/libs/doppelList.json	160100	description	historical-pass8-llm-comparison-only	review-history-only	この全ての感情の主は、溢れた想いを回収しながらドッペルとの間で循環させる。このドッペルはすべての感情を呼び起こすが、すべての感情を混ぜ合わせたとしても、決して混沌とした黒ではなく、光の元素を取り込んだ真白な光明となる。その中でも強い光明を浴びた者は、自分の感情が制御できなくなる上に粒子レベルまで分解されて、未来を作るエネルギーにされてしまうが、最上の悦びを得るらしい。ただ、このドッペルは奇跡的な感情のバランスで体を保っているので、主の感情が一定の方向に振れすぎると、明日への道標だけを残して消えてしまう。	这一切感情的主人会回收溢出的思念，使其在自己与魔女化身之间循环。魔女化身能唤醒所有感情；即使将所有感情混合，也不会形成混沌的黑色，而会化为吸收光元素的纯白光明。遭到其中强烈光辉照射的人，不仅会无法控制自己的感情，还会被分解到粒子层级，转化为创造未来的能量，但据说会获得无上的喜悦。然而魔女化身依靠奇迹般的感情平衡维持身体，一旦主人的感情过度偏向某一方向，它就会只留下通往明日的路标，随即消失。	这一切感情的主人，回收着无数漫溢的思念，令其与在与魔女化身的间隔中循环。这个魔女化身能够唤起一切的感情，然而即使拥有包罗一切感情的力量，也决不会令它们化作混沌的黑暗，而能够将其引向蕴含了光之元素的纯白光芒。在那之中若有存在沐浴了强烈的光芒，尽管将致使其失去对自我感情的掌控力后崩解至粒子程度，化为创造未来的养分，却似乎能藉此抵达极乐。只是，这个魔女化身是以奇迹般的情感平衡维持着自身的存在，因此一旦主人的感情过度偏向某个方向，便将空留通往明日的路标消散而去。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/160100/description		这一切感情的主人，回收着无数漫溢的思念，令其与在与Doppel的间隔中循环。这个Doppel能够唤起一切的感情，然而即使拥有包罗一切感情的力量，也决不会令它们化作混沌的黑暗，而能够将其引向蕴含了光之元素的纯白光芒。在那之中若有存在沐浴了强烈的光芒，尽管将致使其失去对自我感情的掌控力后崩解至粒子程度，化为创造未来的养分，却似乎能藉此抵达极乐。只是，这个Doppel是以奇迹般的情感平衡维持着自身的存在，因此一旦主人的感情过度偏向某个方向，便将空留通往明日的路标消散而去。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						b070d411a8f9eb6aa4eea3198308353cfeb1493bacc31e0ffffe5726c4a93dd3	0c44be64f8cc0004338988e901621ce522d2cdfc8c6eb4ecb7d33cde1b3d6bdc	9c435555c68aea15f30d6d7a0c6ad32c75c6c813888ab4e4b0e611a8f167317f
1777	90	HISTORY-LLM-129	magica/js/libs/doppelList.json#210600/title@pass8-history	magica/js/libs/doppelList.json	210600	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，救赎	其姿态为救赎	其姿态为救济	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/210600/title		其姿态为救济		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						5dae88d7385ac0cafd577c22c5ba869740fee4177364dc5be9159ad58cd89151	1a5c54bd64bdfc51e698f5720976e6948239a6dc1f6e776174991af25f86a3c6	f6d5e89c84cc8e9fe3d769791d0a94da2568fc684f21be6874093407a835ae58
1778	90	HISTORY-LLM-130	magica/js/libs/doppelList.json#210600/description@pass8-history	magica/js/libs/doppelList.json	210600	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、いましかできないことをリゾート地で楽しもうと心を弾ませている。それはドッペルの姿にも影響を及ぼしているが、具体的にリゾート地をイメージできない主の影響で、スペシャルなフルーツアイスの体を成すことになった。このドッペルによって取り込まれた周囲のものは、分け隔てなく冷たいシロップやフルーツなどを浴びることになり凍る寒さを体感することになるが、耐えればどんな夏でも謳歌できるようになって救われるらしい。そうした中で感情の主は、美味しいフルーツアイスを食べるのを夢見て眠っている。	这份感情的主人正为在度假胜地享受只有此刻才能做的事而雀跃。心情也影响了魔女化身的姿态；但因为主人无法具体想象度假胜地，它最终形成了特制水果冰品般的身体。被魔女化身卷入的周围事物，无一例外都会被冰冷糖浆和水果淋遍，体验刺骨寒意；但若能忍受下来，据说今后无论怎样的盛夏都能尽情享受，获得救赎。在此期间，主人则沉睡着，梦想品尝美味的水果冰品。	这份感情的主人，情雀跃地想要在度假胜地享受只有现在才能做的事情。虽然这也影响了魔女化身的形象，但由于无法具体地联想到度假胜地，所以形成了特别的水果冰淇淋的形状。被这个魔女化身吸收的周围的东西。毫无疑问地沐浴在冰冷的糖浆和水果中，感受到了寒冷。但只要忍耐住，无论怎样的夏天都能讴歌。似乎就得到了救赎。在这样的情况下，感情的主人会梦到吃着美味的水果冰淇淋而入睡。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/210600/description		这份感情的主人，情雀跃地想要在度假胜地享受只有现在才能做的事情。虽然这也影响了Doppel的形象，但由于无法具体地联想到度假胜地，所以形成了特别的水果冰淇淋的形状。被这个Doppel吸收的周围的东西。毫无疑问地沐浴在冰冷的糖浆和水果中，感受到了寒冷。但只要忍耐住，无论怎样的夏天都能讴歌。似乎就得到了救赎。在这样的情况下，感情的主人会梦到吃着美味的水果冰淇淋而入睡。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						5879815c015ab413b7268d5ec30f4af319caec980afcb44269aeea6614eae4b3	81db0c95e1660518011b4d6879794a36e514f59683ee99f6e54d0541c473aba5	38afc6c2054a40a7b59cea6965b094e3ca49119c5bf12761dcdcd123ed686c96
1779	90	HISTORY-LLM-131	magica/js/libs/doppelList.json#220300/title@pass8-history	magica/js/libs/doppelList.json	220300	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，宝船	其姿态为宝船	其姿态为宝船	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/220300/title		其姿态为宝船		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						aaea68f7408aae2d91336171012354cd2098d63df74a13a814b7ae007035174b	8787a94d2784cf8849c689f2dd7dd598008eccfa6d483b96a08175c886f9460c	d53edcbefadbf3d0afcdaaba198c0be39f7a260aa67a9c482924e3f8adacfa3e
1780	90	HISTORY-LLM-132	magica/js/libs/doppelList.json#220300/description@pass8-history	magica/js/libs/doppelList.json	220300	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、旧年中に置いてきた失われた輝きに想いを馳せる。宝船が運ぶ７体は、新年の門出にあたって、主が切り離そうとした感情から生じた残滓だが、主の抱く後悔に表情を塗り潰され、元になった感情を読み取ることはできない。このドッペルは主が後悔の重みに耐えかね、宝船ごと放り出すことで敵を押し潰す。初日の出を眩しく感じるほど、主の後悔は重みを増すため、７体は新年の曙光に目を潰されないよう、眼鏡を着用している。	这份感情的主人追忆着被留在旧年、已经失去的光辉。宝船载着的七个个体，是主人在新年启程之际试图割舍的感情残渣；但它们的表情被主人的后悔抹去，已无法辨认原本来自何种感情。当主人承受不住悔恨的重量时，魔女化身会连同宝船一并抛出，以此压碎敌人。初升太阳越耀眼，主人的后悔便越沉重，因此那七个个体都戴着眼镜，以免被新年曙光刺瞎双眼。	这份感情的主人，思念着旧年中放置的失去的光辉。宝船携带的7尊宝物，是在新年的开始时，主人想要分离的感情所产生的残渣，但由于主人后悔的表情，无法读取原来的感情。这个魔女化身无法承受主后悔的重量，把宝船一起放出来击溃敌人。新年的日出越刺眼，主人的后悔就越沉重，因此7尊为了不被新年的曙光弄瞎眼睛，都戴着眼镜。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/220300/description		这份感情的主人，思念着旧年中放置的失去的光辉。宝船携带的7尊宝物，是在新年的开始时，主人想要分离的感情所产生的残渣，但由于主人后悔的表情，无法读取原来的感情。这个Doppel无法承受主后悔的重量，把宝船一起放出来击溃敌人。新年的日出越刺眼，主人的后悔就越沉重，因此7尊为了不被新年的曙光弄瞎眼睛，都戴着眼镜。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						bb8ffd1851df95a58d20d46e9650b021e6685c00dcb37e8f04060e4e4e609ed9	2b07ca764cd445c56fac207c838ee6024a02504488d097f428d7228e35ea485a	b90358da88b22a77939cd83b4454887f5e842e77524bce19d0fdbdf1e4888c61
1781	90	HISTORY-LLM-133	magica/js/libs/doppelList.json#240000/title@pass8-history	magica/js/libs/doppelList.json	240000	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，人鱼	其姿态为人鱼	其姿态为人鱼	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/240000/title		其姿态为人鱼		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						040820075559e516dbc6a95eb26cae1886e1f05a04dc2df14a505724f13ab883	4e300fe630ad0733799f389ea1c44f094deb64c29a21256e7eb9282b9d815143	becc6068f06e54ad5e61d4f6b1d8c130b9e7d972ad3965a55b126749d4c286a0
1782	90	HISTORY-LLM-134	magica/js/libs/doppelList.json#240000/description@pass8-history	magica/js/libs/doppelList.json	240000	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、年末も変わらず恋心に悩まされていたが、お気に入りの晴着を着ることができてご満悦の様子。それでも心の中には、変わらぬ恋から生じる不安が潜み、静かに主を苛んでいる。＠そのドッペルも恋に焦がれていたが、縁起物を纏うと共に自信を持つと、除災招福と言わんばかりの輝きを放つようになり、道行く先に障壁があっても臆することなく正面から突っ込むようになった。その勢いで圧壊させられる者は、最後に太陽と富士山を目撃し、一筆をしたためられるだろう。	这份感情的主人到了年末仍为恋心烦恼，不过能穿上喜爱的盛装，心情十分满足。即便如此，源于不变恋情的不安仍潜伏在心底，静静折磨着主人。＠魔女化身也因爱情焦灼，但在披上吉祥物后获得了自信，开始放出仿佛能消灾招福的光辉；即使前方存在障碍，也会毫不退缩地正面冲撞。被这股气势压碎的人，最后会看见太阳和富士山，想必还能留下一幅书画。	这份感情的主人，虽然年末依旧为恋心所苦恼，但能穿上自己喜欢的盛装还是非常开心。尽管如此，未曾改变的恋情中产生的不安依然潜藏在心底，静静地苛责着主人。＠那个魔女化身同样向往着恋爱，不过在裹上吉祥物之后有了自信，放出被称为招福除灾的光辉，即使道路前方存在障碍，也可以毫不胆怯地正面突击。被这种气势压倒的人，最后会目击太阳和富士山，并被一气扫除吧。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/240000/description		这份感情的主人，虽然年末依旧为恋心所苦恼，但能穿上自己喜欢的盛装还是非常开心。尽管如此，未曾改变的恋情中产生的不安依然潜藏在心底，静静地苛责着主人。＠那个Doppel同样向往着恋爱，不过在裹上吉祥物之后有了自信，放出被称为招福除灾的光辉，即使道路前方存在障碍，也可以毫不胆怯地正面突击。被这种气势压倒的人，最后会目击太阳和富士山，并被一气扫除吧。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						da57978fcbf51c3a280b7b23158ef36c655c08428437fb181783abe2f454eb12	883d8ab7fe48e7a1713c46444593cf248cdf31ab00a61f28aa6f55b34f1fe4ce	a25ba33b1e883346c6f7dd441cfc8bd3fd1941430a595a104086539e66e2341e
1783	90	HISTORY-LLM-135	magica/js/libs/doppelList.json#240100/title@pass8-history	magica/js/libs/doppelList.json	240100	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，人鱼	其姿态为人鱼	其姿态为人鱼	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/240100/title		其姿态为人鱼		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						040820075559e516dbc6a95eb26cae1886e1f05a04dc2df14a505724f13ab883	4e300fe630ad0733799f389ea1c44f094deb64c29a21256e7eb9282b9d815143	9da43cef6bf825c2f51822cdd08ebc8ce060ecf97e30df932fef0d0f467c7509
1784	90	HISTORY-LLM-136	magica/js/libs/doppelList.json#240100/description@pass8-history	magica/js/libs/doppelList.json	240100	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、「想いは告げねば届かない」という真理から目を逸らし、偶発的好機という名の夏のビッグウェーブを待ち続けている。＠このドッペルはそのため暇を持て余しており、解放されるや否や奔放に泳ぎ回る。＠その攻撃は単純な運動エネルギーと位置エネルギーの合わせ技であり、加速する夏の情熱と募らせた恋心の圧倒的質量を利用して敵を圧壊せしめる。＠主は一時的に感情を放出し、スッキリした後は、「好機はまだ到来していない」と再び自分に言い聞かせ続けることだろう。	这份感情的主人逃避“心意不说出口便无法传达”的真理，始终等待名为偶然良机的夏日巨浪。＠魔女化身也因此闲得发慌，一旦被释放便会任性地四处游动。＠它的攻击只是动能与势能的组合，却利用了不断加速的夏日热情和持续积累的恋心所拥有的压倒性质量，将敌人直接压碎。＠主人暂时释放感情、感到畅快之后，仍会再次告诉自己：“机会还没有到来。”	这种感情的主人将目光从“如果不告白的话就传达不到”这一真理中移开，继续等待着名为偶发良机的夏天的大波浪。＠这只魔女化身因此闲得很，一解放就奔放地游来游去。＠那个攻击是单纯的动能和势能的结合技，利用加速的夏日热情和不断增长的恋心的压倒性质量粉碎敌人。＠主人释放出自己一时的感情，清爽之后，会再次提醒自己“好机会还没有到来”。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/240100/description		这种感情的主人将目光从“如果不告白的话就传达不到”这一真理中移开，继续等待着名为偶发良机的夏天的大波浪。＠这只Doppel因此闲得很，一解放就奔放地游来游去。＠那个攻击是单纯的动能和势能的结合技，利用加速的夏日热情和不断增长的恋心的压倒性质量粉碎敌人。＠主人释放出自己一时的感情，清爽之后，会再次提醒自己“好机会还没有到来”。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						ba367b82a32fd81f0e031404498a7daf05fb130808dc4c38065aeea59008e78a	15535144e7dd98e50a1104e8e355e7ddb55b6321430a753854bc35b98bb906b5	c3435dac5c694db0c9ce366aa6d41bfb2eacd02ffd9bcddc829ae63ff9321660
1785	90	HISTORY-LLM-137	magica/js/libs/doppelList.json#250100/name@pass8-history	magica/js/libs/doppelList.json	250100	name	historical-pass8-llm-comparison-only	review-history-only	永夏的魔女化身	盛夏的魔女化身	常夏的魔女化身	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/250100/name		常夏的魔女化身		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						de59ba0566ea79d724d833ad81be1a744e8763c82bc7739b045298eefab15487	38753838eb3d142cdc4603bdce80856b3e2505789a659a3c969f50693f393cf9	c47542cc5b2e6f58d3a37b487f1562c5bbabb224df6c47d104dc4dc832208eb5
1786	90	HISTORY-LLM-138	magica/js/libs/doppelList.json#250100/title@pass8-history	magica/js/libs/doppelList.json	250100	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，阳气	其姿态为热情	其姿态为阳气	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/250100/title		其姿态为阳气		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						f4147d578498d4f1a2e6fe37637e91c83d46ded105446dfc0497955c6c84ebe0	e59b4b86ac48e0b4886ab9a21dd9fad60650ce75acfbd0a04752e9af66cc115d	194364b102e656817325392c8298c235de29b94a667d94e966b3dac2c7ca562c
1787	90	HISTORY-LLM-139	magica/js/libs/doppelList.json#250100/description@pass8-history	magica/js/libs/doppelList.json	250100	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、共に戦う仲間たちができたことに上機嫌である。＠模範的な先輩でありたいという心情から、普段通りの冷静さを保とうとしているが、＠その反動からか、ドッペルは情熱的でトロピカルな外観を隠せないでいる。＠ドッペルの奔放な爆発力と主の冷静な照準制御が危ういバランスを保つことにより、＠結果的に類を見ない戦闘能力を有するに至っている。	这份感情的主人因为有了并肩作战的伙伴而心情极好。＠她想成为值得效仿的前辈，因此试图维持一贯的冷静；或许正因如此，魔女化身反而无法掩饰热烈而充满热带气息的外观。＠魔女化身奔放的爆发力与主人冷静的瞄准控制维持着危险平衡，最终形成了无可比拟的战斗能力。	这份感情的主人，由于有了一起战斗的伙伴们感到无比欣喜。＠怀着想要成为模范前辈的心情，想要保持和平时一样的冷静，但也许是出于反作用，魔女化身无法隐藏热情且带着热带风情的外表。＠魔女化身奔放的爆发力和主人冷静的瞄准控制保持了危险的平衡，最终发挥了无与伦比的战斗能力。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/250100/description		这份感情的主人，由于有了一起战斗的伙伴们感到无比欣喜。＠怀着想要成为模范前辈的心情，想要保持和平时一样的冷静，但也许是出于反作用，Doppel无法隐藏热情且带着热带风情的外表。＠Doppel奔放的爆发力和主人冷静的瞄准控制保持了危险的平衡，最终发挥了无与伦比的战斗能力。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						0f7ff5ab27a808ab1e94870193f51cb9bc9b9d241dccf3a308db6f16335387e1	0d0943f751fd4c117265623de59dfe21e8b78810d9a0ae3a56f6429fae4e35fa	94b6570d1b95456c2d05f5f680de7c86f952bed2041716819b5661115763808a
1788	90	HISTORY-LLM-140	magica/js/libs/doppelList.json#270000/title@pass8-history	magica/js/libs/doppelList.json	270000	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，巧克力	其姿态为巧克力	其姿态为巧克力	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/270000/title		其姿态为巧克力		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						34285a91388432660098a9d55ac2162c8934e9180f8c4310ff398ef34d892a3c	8671b6f7f3e8212006c12f80c1e3173ba26e5c3bf0a95364b3fefc668763cb96	9c9a78559115040615f85b3e2205b1adaa8363a7a0dc5c57127e96f8ea639465
