path,kind,line,offset,text,han_count,hiragana_count,katakana_count,simplified_signal_count,context,language_class,totentanz_same_path,old_role,old_injection_tier,source_eligible,authority_guidance
template/etc/RulePopup.html,html_text,1,778,（1）用户承诺以其真实身份注册成为上海幻电的用户，并保证所提供的个人身份资料信息真实、完整、有效，依据法律规定和必备条款约定对所提供的信息承担相应的法律责任。,71,0,0,6,布的标准向用户提供产品和服务，也可以随时向上海幻电提出与上海幻电的产品和服务有关意见和建议。<br> <br> 第二条 用户账号注册、使用、保管与注销<br> 1、账号注册<br> （1）用户承诺以其真实身份注册成为上海幻电的用户，并保证所提供的个人身份资料信息真实、完整、有效，依据法律规定和必备条款约定对所提供的信息承担相应的法律责任。<br> （2）用户以其真实身份注册成为上海幻电用户后，需要修改所提供的个人身份资料信息的，上海幻电应当及时、有效地为其提供该项服务。<br> （3）用户同意上海幻电有权按照国家相,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,862,（2）用户以其真实身份注册成为上海幻电用户后，需要修改所提供的个人身份资料信息的，上海幻电应当及时、有效地为其提供该项服务。,55,0,0,8,注册<br> （1）用户承诺以其真实身份注册成为上海幻电的用户，并保证所提供的个人身份资料信息真实、完整、有效，依据法律规定和必备条款约定对所提供的信息承担相应的法律责任。<br> （2）用户以其真实身份注册成为上海幻电用户后，需要修改所提供的个人身份资料信息的，上海幻电应当及时、有效地为其提供该项服务。<br> （3）用户同意上海幻电有权按照国家相关规定将用户的实名注册信息运用于游戏防沉迷系统之中，即上海幻电可能会根据用户的实名注册信息判断该用户是否年满18周岁，从而决定是否对该,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,929,（3）用户同意上海幻电有权按照国家相关规定将用户的实名注册信息运用于游戏防沉迷系统之中，即上海幻电可能会根据用户的实名注册信息判断该用户是否年满18周岁，从而决定是否对该用户的游戏账号予以防沉迷限制。,92,0,0,7,约定对所提供的信息承担相应的法律责任。<br> （2）用户以其真实身份注册成为上海幻电用户后，需要修改所提供的个人身份资料信息的，上海幻电应当及时、有效地为其提供该项服务。<br> （3）用户同意上海幻电有权按照国家相关规定将用户的实名注册信息运用于游戏防沉迷系统之中，即上海幻电可能会根据用户的实名注册信息判断该用户是否年满18周岁，从而决定是否对该用户的游戏账号予以防沉迷限制。<br> 2、用户账号使用、保管与注销<br> （1）根据法律法规及本协议的约定，上海幻电有权审查用户注册所提供的身份信息是否真实、有效，并应积极地采取技术与管理等合理措施保障用户,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1034,2、用户账号使用、保管与注销,11,0,0,1,照国家相关规定将用户的实名注册信息运用于游戏防沉迷系统之中，即上海幻电可能会根据用户的实名注册信息判断该用户是否年满18周岁，从而决定是否对该用户的游戏账号予以防沉迷限制。<br> 2、用户账号使用、保管与注销<br> （1）根据法律法规及本协议的约定，上海幻电有权审查用户注册所提供的身份信息是否真实、有效，并应积极地采取技术与管理等合理措施保障用户账号的安全、有效；用户有义务妥善保管其,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1053,（1）根据法律法规及本协议的约定，上海幻电有权审查用户注册所提供的身份信息是否真实、有效，并应积极地采取技术与管理等合理措施保障用户账号的安全、有效；用户有义务妥善保管其账号及密码，并正确、安全地使用其账号及密码。任何一方未尽上述义务导致账号密码遗失、账号被盗等情形而给用户和他人的民事权利造成损害的，应当承担由此产生的法律责任。,151,0,0,10,于游戏防沉迷系统之中，即上海幻电可能会根据用户的实名注册信息判断该用户是否年满18周岁，从而决定是否对该用户的游戏账号予以防沉迷限制。<br> 2、用户账号使用、保管与注销<br> （1）根据法律法规及本协议的约定，上海幻电有权审查用户注册所提供的身份信息是否真实、有效，并应积极地采取技术与管理等合理措施保障用户账号的安全、有效；用户有义务妥善保管其账号及密码，并正确、安全地使用其账号及密码。任何一方未尽上述义务导致账号密码遗失、账号被盗等情形而给用户和他人的民事权利造成损害的，应当承担由此产生的法律责任。<br> （2）用户对登录后所持账号产生的行为依法享有权利和承担责任。<br> （3）用户发现其账号或密码被他人非法使用或有使用异常的情况的，应及时根据上海幻电公布的处理方式通知上,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1223,（2）用户对登录后所持账号产生的行为依法享有权利和承担责任。,26,0,0,4,务妥善保管其账号及密码，并正确、安全地使用其账号及密码。任何一方未尽上述义务导致账号密码遗失、账号被盗等情形而给用户和他人的民事权利造成损害的，应当承担由此产生的法律责任。<br> （2）用户对登录后所持账号产生的行为依法享有权利和承担责任。<br> （3）用户发现其账号或密码被他人非法使用或有使用异常的情况的，应及时根据上海幻电公布的处理方式通知上海幻电，并有权通知上海幻电采取措施暂停该账号的登录和使用。<br> （,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1258,（3）用户发现其账号或密码被他人非法使用或有使用异常的情况的，应及时根据上海幻电公布的处理方式通知上海幻电，并有权通知上海幻电采取措施暂停该账号的登录和使用。,73,0,0,5,述义务导致账号密码遗失、账号被盗等情形而给用户和他人的民事权利造成损害的，应当承担由此产生的法律责任。<br> （2）用户对登录后所持账号产生的行为依法享有权利和承担责任。<br> （3）用户发现其账号或密码被他人非法使用或有使用异常的情况的，应及时根据上海幻电公布的处理方式通知上海幻电，并有权通知上海幻电采取措施暂停该账号的登录和使用。<br> （4）上海幻电根据用户的通知采取措施暂停用户账号的登录和使用的，上海幻电应当要求用户提供并核实与其注册身份信息相一致的个人有效身份信息。<br> &nbsp;&nbsp;,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1342,（4）上海幻电根据用户的通知采取措施暂停用户账号的登录和使用的，上海幻电应当要求用户提供并核实与其注册身份信息相一致的个人有效身份信息。,63,0,0,6,任。<br> （3）用户发现其账号或密码被他人非法使用或有使用异常的情况的，应及时根据上海幻电公布的处理方式通知上海幻电，并有权通知上海幻电采取措施暂停该账号的登录和使用。<br> （4）上海幻电根据用户的通知采取措施暂停用户账号的登录和使用的，上海幻电应当要求用户提供并核实与其注册身份信息相一致的个人有效身份信息。<br> &nbsp;&nbsp;&nbsp;&nbsp;1) 上海幻电核实用户所提供的个人有效身份信息与所注册的身份信息相一致的，应当及时采取措施暂停用户账号的登录和使用。<br,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1415,&nbsp;&nbsp;&nbsp;&nbsp;1) 上海幻电核实用户所提供的个人有效身份信息与所注册的身份信息相一致的，应当及时采取措施暂停用户账号的登录和使用。,53,0,0,6,施暂停该账号的登录和使用。<br> （4）上海幻电根据用户的通知采取措施暂停用户账号的登录和使用的，上海幻电应当要求用户提供并核实与其注册身份信息相一致的个人有效身份信息。<br> &nbsp;&nbsp;&nbsp;&nbsp;1) 上海幻电核实用户所提供的个人有效身份信息与所注册的身份信息相一致的，应当及时采取措施暂停用户账号的登录和使用。<br> &nbsp;&nbsp;&nbsp;&nbsp;2) 上海幻电违反前一项的约定，未及时采取措施暂停用户账号的登录和使用，因此而给用户造成损失的，应当承担其相应的法律责任。,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1502,&nbsp;&nbsp;&nbsp;&nbsp;2) 上海幻电违反前一项的约定，未及时采取措施暂停用户账号的登录和使用，因此而给用户造成损失的，应当承担其相应的法律责任。,54,0,0,3,br> &nbsp;&nbsp;&nbsp;&nbsp;1) 上海幻电核实用户所提供的个人有效身份信息与所注册的身份信息相一致的，应当及时采取措施暂停用户账号的登录和使用。<br> &nbsp;&nbsp;&nbsp;&nbsp;2) 上海幻电违反前一项的约定，未及时采取措施暂停用户账号的登录和使用，因此而给用户造成损失的，应当承担其相应的法律责任。<br> &nbsp;&nbsp;&nbsp;&nbsp;3) 用户没有提供其个人有效身份证件或者用户提供的个人有效身份证件与所注册的身份信息不一致的，上海幻电有权拒绝用户上述请求,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1592,&nbsp;&nbsp;&nbsp;&nbsp;3) 用户没有提供其个人有效身份证件或者用户提供的个人有效身份证件与所注册的身份信息不一致的，上海幻电有权拒绝用户上述请求。,57,0,0,4,&nbsp;&nbsp;&nbsp;&nbsp;2) 上海幻电违反前一项的约定，未及时采取措施暂停用户账号的登录和使用，因此而给用户造成损失的，应当承担其相应的法律责任。<br> &nbsp;&nbsp;&nbsp;&nbsp;3) 用户没有提供其个人有效身份证件或者用户提供的个人有效身份证件与所注册的身份信息不一致的，上海幻电有权拒绝用户上述请求。<br> （5）用户为了维护其合法权益，向上海幻电提供与所注册的身份信息相一致的个人有效身份信息时，上海幻电应当为用户提供账号注册人证明、原始注册信息等必要的协助和支持，并根据需要,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1683,（5）用户为了维护其合法权益，向上海幻电提供与所注册的身份信息相一致的个人有效身份信息时，上海幻电应当为用户提供账号注册人证明、原始注册信息等必要的协助和支持，并根据需要向有关行政机关和司法机关提供相关证据信息资料。,100,0,0,11,&nbsp;&nbsp;&nbsp;&nbsp;3) 用户没有提供其个人有效身份证件或者用户提供的个人有效身份证件与所注册的身份信息不一致的，上海幻电有权拒绝用户上述请求。<br> （5）用户为了维护其合法权益，向上海幻电提供与所注册的身份信息相一致的个人有效身份信息时，上海幻电应当为用户提供账号注册人证明、原始注册信息等必要的协助和支持，并根据需要向有关行政机关和司法机关提供相关证据信息资料。<br> （6）由于您登录《魔法纪录 魔法少女小圆外传游戏软件 V1.0》游戏使用的账号与哔哩哔哩平台（Bilibili.com）账号具有关联性，若您注销了哔哩哔哩平台（Bilib,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,1796,（6）由于您登录《魔法纪录 魔法少女小圆外传游戏软件 V1.0》游戏使用的账号与哔哩哔哩平台（Bilibili.com）账号具有关联性，若您注销了哔哩哔哩平台（Bilibili.com）账号则会导致您的游戏账号被同步注销；请您在注销哔哩哔哩平台（Bilibili.com）账号时审慎确认，您将自行承担由于注销账号导致的游戏资料、数值、等级、记录等被同步删除的风险。,122,0,0,10,与所注册的身份信息相一致的个人有效身份信息时，上海幻电应当为用户提供账号注册人证明、原始注册信息等必要的协助和支持，并根据需要向有关行政机关和司法机关提供相关证据信息资料。<br> （6）由于您登录《魔法纪录 魔法少女小圆外传游戏软件 V1.0》游戏使用的账号与哔哩哔哩平台（Bilibili.com）账号具有关联性，若您注销了哔哩哔哩平台（Bilibili.com）账号则会导致您的游戏账号被同步注销；请您在注销哔哩哔哩平台（Bilibili.com）账号时审慎确认，您将自行承担由于注销账号导致的游戏资料、数值、等级、记录等被同步删除的风险。<br> <br> 第三条 用户信息的保护<br> 1、上海幻电要求用户提供与其个人身份有关的信息资料时，应当事先以明确而易见的方式向用户公开其隐私权保护政策和个人信息利用政策，并,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2004,1、上海幻电要求用户提供与其个人身份有关的信息资料时，应当事先以明确而易见的方式向用户公开其隐私权保护政策和个人信息利用政策，并采取必要措施保护用户的个人信息资料的安全。,80,0,0,10,哩哔哩平台（Bilibili.com）账号时审慎确认，您将自行承担由于注销账号导致的游戏资料、数值、等级、记录等被同步删除的风险。<br> <br> 第三条 用户信息的保护<br> 1、上海幻电要求用户提供与其个人身份有关的信息资料时，应当事先以明确而易见的方式向用户公开其隐私权保护政策和个人信息利用政策，并采取必要措施保护用户的个人信息资料的安全。<br> 2、未经用户许可上海幻电不得向任何第三方提供、公开或共享用户注册资料中的姓名、个人有效身份证件号码、联系方式等个人身份信息，但下列情况除外：<br> （1）用户或用户监护,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2094,2、未经用户许可上海幻电不得向任何第三方提供、公开或共享用户注册资料中的姓名、个人有效身份证件号码、联系方式等个人身份信息，但下列情况除外：,63,0,0,4,1、上海幻电要求用户提供与其个人身份有关的信息资料时，应当事先以明确而易见的方式向用户公开其隐私权保护政策和个人信息利用政策，并采取必要措施保护用户的个人信息资料的安全。<br> 2、未经用户许可上海幻电不得向任何第三方提供、公开或共享用户注册资料中的姓名、个人有效身份证件号码、联系方式等个人身份信息，但下列情况除外：<br> （1）用户或用户监护人授权上海幻电披露的；<br> （2）有关法律要求上海幻电披露的；<br> （3）司法机关或行政机关基于法定程序要求上海幻电提供的；<br> （4）上,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2195,（2）有关法律要求上海幻电披露的；,13,0,0,1,幻电不得向任何第三方提供、公开或共享用户注册资料中的姓名、个人有效身份证件号码、联系方式等个人身份信息，但下列情况除外：<br> （1）用户或用户监护人授权上海幻电披露的；<br> （2）有关法律要求上海幻电披露的；<br> （3）司法机关或行政机关基于法定程序要求上海幻电提供的；<br> （4）上海幻电为了维护自己合法权益而向用户提起诉讼或者仲裁时；<br> （5）应用户监护人的合法要求而提,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2217,（3）司法机关或行政机关基于法定程序要求上海幻电提供的；,24,0,0,2,资料中的姓名、个人有效身份证件号码、联系方式等个人身份信息，但下列情况除外：<br> （1）用户或用户监护人授权上海幻电披露的；<br> （2）有关法律要求上海幻电披露的；<br> （3）司法机关或行政机关基于法定程序要求上海幻电提供的；<br> （4）上海幻电为了维护自己合法权益而向用户提起诉讼或者仲裁时；<br> （5）应用户监护人的合法要求而提供用户个人身份信息时。<br> 3、为保障用户的隐私权，规范对用户,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2250,（4）上海幻电为了维护自己合法权益而向用户提起诉讼或者仲裁时；,27,0,0,2,情况除外：<br> （1）用户或用户监护人授权上海幻电披露的；<br> （2）有关法律要求上海幻电披露的；<br> （3）司法机关或行政机关基于法定程序要求上海幻电提供的；<br> （4）上海幻电为了维护自己合法权益而向用户提起诉讼或者仲裁时；<br> （5）应用户监护人的合法要求而提供用户个人身份信息时。<br> 3、为保障用户的隐私权，规范对用户个人信息的使用，上海幻电制定了“隐私保护政策”，请您详细阅读该政策的内容,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2286,（5）应用户监护人的合法要求而提供用户个人身份信息时。,23,0,0,2,（2）有关法律要求上海幻电披露的；<br> （3）司法机关或行政机关基于法定程序要求上海幻电提供的；<br> （4）上海幻电为了维护自己合法权益而向用户提起诉讼或者仲裁时；<br> （5）应用户监护人的合法要求而提供用户个人身份信息时。<br> 3、为保障用户的隐私权，规范对用户个人信息的使用，上海幻电制定了“隐私保护政策”，请您详细阅读该政策的内容。<br> <br> 第四条 上海幻电的义务<br> 1、上海幻,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2318,3、为保障用户的隐私权，规范对用户个人信息的使用，上海幻电制定了“隐私保护政策”，请您详细阅读该政策的内容。,46,0,0,4,机关基于法定程序要求上海幻电提供的；<br> （4）上海幻电为了维护自己合法权益而向用户提起诉讼或者仲裁时；<br> （5）应用户监护人的合法要求而提供用户个人身份信息时。<br> 3、为保障用户的隐私权，规范对用户个人信息的使用，上海幻电制定了“隐私保护政策”，请您详细阅读该政策的内容。<br> <br> 第四条 上海幻电的义务<br> 1、上海幻电通过国际互联网络为用户提供网络服务。<br> 2、上海幻电保存用户游戏虚拟货币的充值记录，保存期限自用户最后一次接受,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2382,第四条 上海幻电的义务,10,0,0,1,户监护人的合法要求而提供用户个人身份信息时。<br> 3、为保障用户的隐私权，规范对用户个人信息的使用，上海幻电制定了“隐私保护政策”，请您详细阅读该政策的内容。<br> <br> 第四条 上海幻电的义务<br> 1、上海幻电通过国际互联网络为用户提供网络服务。<br> 2、上海幻电保存用户游戏虚拟货币的充值记录，保存期限自用户最后一次接受服务之日起180日。<br> 3、在使用上,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2398,1、上海幻电通过国际互联网络为用户提供网络服务。,21,0,0,4,身份信息时。<br> 3、为保障用户的隐私权，规范对用户个人信息的使用，上海幻电制定了“隐私保护政策”，请您详细阅读该政策的内容。<br> <br> 第四条 上海幻电的义务<br> 1、上海幻电通过国际互联网络为用户提供网络服务。<br> 2、上海幻电保存用户游戏虚拟货币的充值记录，保存期限自用户最后一次接受服务之日起180日。<br> 3、在使用上海幻电游戏虚拟货币的过程中，用户有权向上海幻电要求协助调取,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2427,2、上海幻电保存用户游戏虚拟货币的充值记录，保存期限自用户最后一次接受服务之日起180日。,38,0,0,3,人信息的使用，上海幻电制定了“隐私保护政策”，请您详细阅读该政策的内容。<br> <br> 第四条 上海幻电的义务<br> 1、上海幻电通过国际互联网络为用户提供网络服务。<br> 2、上海幻电保存用户游戏虚拟货币的充值记录，保存期限自用户最后一次接受服务之日起180日。<br> 3、在使用上海幻电游戏虚拟货币的过程中，用户有权向上海幻电要求协助调取游戏虚拟货币充值记录和转移记录，上海幻电应当要求用户提供并核实与其注册身份信息相一致的个人有效身份信,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2477,3、在使用上海幻电游戏虚拟货币的过程中，用户有权向上海幻电要求协助调取游戏虚拟货币充值记录和转移记录，上海幻电应当要求用户提供并核实与其注册身份信息相一致的个人有效身份信息，上海幻电核实用户所提供的个人有效身份信息与所注册的身份信息相一致的，应当予以协助提供。用户没有提供其个人有效身份证件或者用户提供的个人有效身份证件与所注册的身份信息不一致的，上海幻电有权拒绝用户上述请求。,180,0,0,16,上海幻电的义务<br> 1、上海幻电通过国际互联网络为用户提供网络服务。<br> 2、上海幻电保存用户游戏虚拟货币的充值记录，保存期限自用户最后一次接受服务之日起180日。<br> 3、在使用上海幻电游戏虚拟货币的过程中，用户有权向上海幻电要求协助调取游戏虚拟货币充值记录和转移记录，上海幻电应当要求用户提供并核实与其注册身份信息相一致的个人有效身份信息，上海幻电核实用户所提供的个人有效身份信息与所注册的身份信息相一致的，应当予以协助提供。用户没有提供其个人有效身份证件或者用户提供的个人有效身份证件与所注册的身份信息不一致的，上海幻电有权拒绝用户上述请求。<br> <br> 第五条 用户的义务<br> 1、用户应自行配备上网的所需设备，包括但不限于手机、电脑、调制解调器或其他必备上网装置。<br> 2、用户应自行负担上网所需支付的与,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2676,第五条 用户的义务,8,0,0,1,所注册的身份信息相一致的，应当予以协助提供。用户没有提供其个人有效身份证件或者用户提供的个人有效身份证件与所注册的身份信息不一致的，上海幻电有权拒绝用户上述请求。<br> <br> 第五条 用户的义务<br> 1、用户应自行配备上网的所需设备，包括但不限于手机、电脑、调制解调器或其他必备上网装置。<br> 2、用户应自行负担上网所需支付的与此服务相关的电话、网络使用等费用。<b,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2690,1、用户应自行配备上网的所需设备，包括但不限于手机、电脑、调制解调器或其他必备上网装置。,38,0,0,1,当予以协助提供。用户没有提供其个人有效身份证件或者用户提供的个人有效身份证件与所注册的身份信息不一致的，上海幻电有权拒绝用户上述请求。<br> <br> 第五条 用户的义务<br> 1、用户应自行配备上网的所需设备，包括但不限于手机、电脑、调制解调器或其他必备上网装置。<br> 2、用户应自行负担上网所需支付的与此服务相关的电话、网络使用等费用。<br> 3、用户同意，用户提供的真实准确的个人资料将作为上海幻电认定用户与账号关联性以及用户身份的唯,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2739,2、用户应自行负担上网所需支付的与此服务相关的电话、网络使用等费用。,30,0,0,3,致的，上海幻电有权拒绝用户上述请求。<br> <br> 第五条 用户的义务<br> 1、用户应自行配备上网的所需设备，包括但不限于手机、电脑、调制解调器或其他必备上网装置。<br> 2、用户应自行负担上网所需支付的与此服务相关的电话、网络使用等费用。<br> 3、用户同意，用户提供的真实准确的个人资料将作为上海幻电认定用户与账号关联性以及用户身份的唯一证据。<br> 4、用户应遵守本协议、客户服务专区服务条款以及其他在《魔法纪,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2778,3、用户同意，用户提供的真实准确的个人资料将作为上海幻电认定用户与账号关联性以及用户身份的唯一证据。,46,0,0,7,r> 1、用户应自行配备上网的所需设备，包括但不限于手机、电脑、调制解调器或其他必备上网装置。<br> 2、用户应自行负担上网所需支付的与此服务相关的电话、网络使用等费用。<br> 3、用户同意，用户提供的真实准确的个人资料将作为上海幻电认定用户与账号关联性以及用户身份的唯一证据。<br> 4、用户应遵守本协议、客户服务专区服务条款以及其他在《魔法纪录 魔法少女小圆外传游戏软件 V1.0》游戏官方网站、官方微博账号等公布的实施细则、公告等。<br> 5、用户,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2833,4、用户应遵守本协议、客户服务专区服务条款以及其他在《魔法纪录 魔法少女小圆外传游戏软件 V1.0》游戏官方网站、官方微博账号等公布的实施细则、公告等。,62,0,0,4,户应自行负担上网所需支付的与此服务相关的电话、网络使用等费用。<br> 3、用户同意，用户提供的真实准确的个人资料将作为上海幻电认定用户与账号关联性以及用户身份的唯一证据。<br> 4、用户应遵守本协议、客户服务专区服务条款以及其他在《魔法纪录 魔法少女小圆外传游戏软件 V1.0》游戏官方网站、官方微博账号等公布的实施细则、公告等。<br> 5、用户应遵守中华人民共和国相关法律法规（如果用户是中华人民共和国境外的使用者，还应遵守所属国家或地区的法律法规）。<br> 6、用户应当自行承担其所发布的信息内容所涉及,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2914,5、用户应遵守中华人民共和国相关法律法规（如果用户是中华人民共和国境外的使用者，还应遵守所属国家或地区的法律法规）。,52,0,0,5,唯一证据。<br> 4、用户应遵守本协议、客户服务专区服务条款以及其他在《魔法纪录 魔法少女小圆外传游戏软件 V1.0》游戏官方网站、官方微博账号等公布的实施细则、公告等。<br> 5、用户应遵守中华人民共和国相关法律法规（如果用户是中华人民共和国境外的使用者，还应遵守所属国家或地区的法律法规）。<br> 6、用户应当自行承担其所发布的信息内容所涉及的法律责任。此外，用户不得发布下列任何内容：<br> （1）反对中华人民共和国宪法所确定的基本原则的；<br> （2）危害国家,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,2977,6、用户应当自行承担其所发布的信息内容所涉及的法律责任。此外，用户不得发布下列任何内容：,39,0,0,3,方网站、官方微博账号等公布的实施细则、公告等。<br> 5、用户应遵守中华人民共和国相关法律法规（如果用户是中华人民共和国境外的使用者，还应遵守所属国家或地区的法律法规）。<br> 6、用户应当自行承担其所发布的信息内容所涉及的法律责任。此外，用户不得发布下列任何内容：<br> （1）反对中华人民共和国宪法所确定的基本原则的；<br> （2）危害国家安全，泄露国家秘密，颠覆国家政权，破坏国家统一的；<br> （3）损害国家荣誉和利益的；<br>,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,3026,（1）反对中华人民共和国宪法所确定的基本原则的；,20,0,0,2,如果用户是中华人民共和国境外的使用者，还应遵守所属国家或地区的法律法规）。<br> 6、用户应当自行承担其所发布的信息内容所涉及的法律责任。此外，用户不得发布下列任何内容：<br> （1）反对中华人民共和国宪法所确定的基本原则的；<br> （2）危害国家安全，泄露国家秘密，颠覆国家政权，破坏国家统一的；<br> （3）损害国家荣誉和利益的；<br> （4）煽动民族仇恨、民族歧视，破坏民族团结的；<br> （,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,3055,（2）危害国家安全，泄露国家秘密，颠覆国家政权，破坏国家统一的；,25,0,0,4,区的法律法规）。<br> 6、用户应当自行承担其所发布的信息内容所涉及的法律责任。此外，用户不得发布下列任何内容：<br> （1）反对中华人民共和国宪法所确定的基本原则的；<br> （2）危害国家安全，泄露国家秘密，颠覆国家政权，破坏国家统一的；<br> （3）损害国家荣誉和利益的；<br> （4）煽动民族仇恨、民族歧视，破坏民族团结的；<br> （5）破坏国家宗教政策，宣扬邪教和封建迷信的；<br> （6）散布谣言，扰乱,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,3092,（3）损害国家荣誉和利益的；,10,0,0,1,律责任。此外，用户不得发布下列任何内容：<br> （1）反对中华人民共和国宪法所确定的基本原则的；<br> （2）危害国家安全，泄露国家秘密，颠覆国家政权，破坏国家统一的；<br> （3）损害国家荣誉和利益的；<br> （4）煽动民族仇恨、民族歧视，破坏民族团结的；<br> （5）破坏国家宗教政策，宣扬邪教和封建迷信的；<br> （6）散布谣言，扰乱社会秩序，破坏社会稳定的；<br> （,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
template/etc/RulePopup.html,html_text,1,3111,（4）煽动民族仇恨、民族歧视，破坏民族团结的；,17,0,0,1,：<br> （1）反对中华人民共和国宪法所确定的基本原则的；<br> （2）危害国家安全，泄露国家秘密，颠覆国家政权，破坏国家统一的；<br> （3）损害国家荣誉和利益的；<br> （4）煽动民族仇恨、民族歧视，破坏民族团结的；<br> （5）破坏国家宗教政策，宣扬邪教和封建迷信的；<br> （6）散布谣言，扰乱社会秩序，破坏社会稳定的；<br> （7）散布淫秽、色情、赌博、暴力、凶杀、恐怖或者教唆犯罪的,strong_simplified_cn,True,ui_template,high_text,True,Authoritative Chinese wording candidate; transplant the literal/text node only.
