dictionary	key	pointer	text	classification	player_visible	confidence	evidence
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_1615	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_1615/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_1615	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_1615/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_1752	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_1752/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_1752	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_1752/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_483	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_field:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_483/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_615	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_615/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_615	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_615/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_755	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_755/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_755	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_755/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_804	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_804/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_804	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_804/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_819	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_819/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_819	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_819/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_868	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_868/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_868	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_868/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_924	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_924/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_924	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_924/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_991	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_991/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_ORANGE_991	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_ORANGE_991/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1053	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1053/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1053	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1053/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1107	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1107/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1107	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1107/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1159	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1159/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1159	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1159/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1337	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1337/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1337	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1337/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1418	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1418/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1418	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1418/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1486	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1486/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1486	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1486/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1554	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1554/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1554	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1554/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1602	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1602/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1602	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1602/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1665	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1665/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1665	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1665/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1873	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1873/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1873	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1873/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1955	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1955/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_1955	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_1955/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_2001	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_2001/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_2001	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_2001/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_458	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_field:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_458/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_504	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_504/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_504	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_504/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_528	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_528/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_528	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_528/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_593	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_593/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_593	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_593/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_638	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_638/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_638	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_638/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_657	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_657/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_657	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_657/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_753	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_753/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_753	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_753/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_844	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_844/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_844	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_844/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_896	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_896/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_896	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_896/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_987	/name	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_987/name | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
itemList.json	GACHA_FREEBIE_MEDAL_PINK_987	/shortDescription	調整屋硬币	确实漏译的说明/UI文本	True	0.95	scan=opencc_t2s_difference | pass15_text_health=replacement/control/bidi:0 | orthography_check=opencc_t2s_diff | official_cn_dump=missing_record:authority.json/itemList.json/GACHA_FREEBIE_MEDAL_PINK_987/shortDescription | wiki_frozen_exact=none | wiki_frozen_zh_exact=none | pass15_coverage=unchanged_or_not_in_382_delta
